Responsible_actor;SUMleges;Case ID;label;Aanleg (Uitvoeren werk of werkzaamheid);Bouw;Brandveilig gebruik (melding);Brandveilig gebruik (vergunning);Flora en Fauna;Gebiedsbescherming;Handelen in strijd met regels RO;Inrit/Uitweg;Integraal;Kap;Milieu (melding);Milieu (neutraal wijziging);Milieu (omgevingsvergunning beperkte milieutoets);Milieu (vergunning);Monument;Reclame;Sloop;Activity;monitoringResource;question;org:resource;time:timestamp;timesincemidnight;month;weekday;hour;timesincelastevent;timesincecasestart;event_nr;open_cases
560600;505.45437999999996;8032376;deviant;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_BB_540;560600;False;560602;2013-03-19 23:00:00;1380;3;1;23;0.0;48960.0;56;43
560600;505.45437999999996;8032376;deviant;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_811;560600;EMPTY;560602;2013-03-19 23:00:00;1380;3;1;23;0.0;48960.0;57;43
560600;505.45437999999996;8032376;deviant;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_510_2;560600;EMPTY;560602;2013-03-19 23:00:00;1380;3;1;23;0.0;48960.0;58;43
560600;505.45437999999996;8032376;deviant;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_490_5;560600;EMPTY;560602;2013-03-19 23:00:00;1380;3;1;23;0.0;48960.0;59;43
560600;505.45437999999996;8032376;deviant;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_814;560600;EMPTY;560602;2013-03-19 23:00:00;1380;3;1;23;0.0;48960.0;60;43
560600;505.45437999999996;8032376;deviant;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_809c;560600;EMPTY;560602;2013-03-19 23:00:00;1380;3;1;23;0.0;48960.0;61;43
560600;505.45437999999996;8032376;deviant;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_815;560600;EMPTY;560602;2013-03-19 23:00:00;1380;3;1;23;0.0;48960.0;62;43
560600;505.45437999999996;8032376;deviant;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_510_2a;560600;EMPTY;560602;2013-03-19 23:00:00;1380;3;1;23;0.0;48960.0;63;43
560600;505.45437999999996;8032376;deviant;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_490_5a;560600;EMPTY;560602;2013-03-19 23:00:00;1380;3;1;23;0.0;48960.0;64;43
560600;505.45437999999996;8032376;deviant;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_809;560600;EMPTY;560602;2013-03-19 23:00:00;1380;3;1;23;0.0;48960.0;65;43
560600;505.45437999999996;8032376;deviant;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_510_1;560600;EMPTY;560602;2013-03-19 23:00:00;1380;3;1;23;0.0;48960.0;66;43
560600;505.45437999999996;8032376;deviant;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_101b;560600;EMPTY;560602;2013-03-19 23:00:00;1380;3;1;23;0.0;48960.0;67;43
560600;505.45437999999996;8032376;deviant;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_495;560600;EMPTY;560602;2013-03-19 23:00:00;1380;3;1;23;0.0;48960.0;68;43
560600;505.45437999999996;8032376;deviant;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_510_4;560600;EMPTY;560602;2013-03-19 23:00:00;1380;3;1;23;0.0;48960.0;69;43
560600;505.45437999999996;8032376;deviant;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_820;560600;EMPTY;560602;2013-03-19 23:00:00;1380;3;1;23;0.0;48960.0;70;43
560600;505.45437999999996;8032376;deviant;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_810;560600;EMPTY;560602;2013-03-19 23:00:00;1380;3;1;23;0.0;48960.0;71;43
560600;505.45437999999996;8032376;deviant;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_515;560600;EMPTY;560602;2013-03-19 23:00:00;1380;3;1;23;0.0;48960.0;72;43
560600;505.45437999999996;8032376;deviant;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_BB_775;560600;EMPTY;560602;2013-03-19 23:00:00;1380;3;1;23;0.0;48960.0;73;43
560600;505.45437999999996;8032376;deviant;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_HOOFD_510_3;560600;EMPTY;560602;2013-03-19 23:00:00;1380;3;1;23;11520.0;48960.0;74;43
560604;66.597;8109749;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;01_HOOFD_110_0;560604;True;560604;2013-03-19 23:00:00;1380;3;1;23;0.0;33120.0;15;43
560604;66.597;8109749;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;01_HOOFD_180;560604;False;560604;2013-03-19 23:00:00;1380;3;1;23;0.0;33120.0;16;43
560604;66.597;8109749;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;08_AWB45_005;560604;False;560604;2013-03-19 23:00:00;1380;3;1;23;0.0;33120.0;17;43
560604;66.597;8109749;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;08_AWB45_010;560604;42;560604;2013-03-19 23:00:00;1380;3;1;23;0.0;33120.0;18;43
560604;66.597;8109749;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;08_AWB45_020_0;560604;True;560604;2013-03-19 23:00:00;1380;3;1;23;0.0;33120.0;19;43
560604;66.597;8109749;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;08_AWB45_030;560604;True;560604;2013-03-19 23:00:00;1380;3;1;23;0.0;33120.0;20;43
560604;66.597;8109749;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;08_AWB45_040;560604;other;560604;2013-03-19 23:00:00;1380;3;1;23;0.0;33120.0;21;43
560604;66.597;8109749;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;08_AWB45_051_0;560604;False;560604;2013-03-19 23:00:00;1380;3;1;23;0.0;33120.0;22;43
560604;66.597;8109749;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;01_HOOFD_193;560604;False;560604;2013-03-19 23:00:00;1380;3;1;23;0.0;33120.0;23;43
560604;66.597;8109749;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;08_AWB45_005;560604;True;560604;2013-03-19 23:00:00;1380;3;1;23;0.0;33120.0;24;43
560604;66.597;8109749;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;01_HOOFD_196;560604;False;560604;2013-03-19 23:00:00;1380;3;1;23;0.0;33120.0;25;43
560604;66.597;8109749;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;01_HOOFD_200;560604;False;560604;2013-03-19 23:00:00;1380;3;1;23;0.0;33120.0;26;43
560604;66.597;8109749;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;01_HOOFD_330;560604;False;560604;2013-03-19 23:00:00;1380;3;1;23;0.0;33120.0;27;43
560604;66.597;8109749;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;09_AH_I_010;560604;False;560604;2013-03-19 23:00:00;1380;3;1;23;0.0;33120.0;28;43
560604;66.597;8109749;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;01_HOOFD_380;560604;False;560604;2013-03-19 23:00:00;1380;3;1;23;0.0;33120.0;29;43
560604;66.597;8109749;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;01_HOOFD_430;560604;False;560604;2013-03-19 23:00:00;1380;3;1;23;0.0;33120.0;30;43
560604;66.597;8109749;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;11_AH_II_010;560604;False;560604;2013-03-19 23:00:00;1380;3;1;23;0.0;33120.0;31;43
560604;66.597;8109749;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;13_CRD_010;560604;False;560604;2013-03-19 23:00:00;1380;3;1;23;0.0;33120.0;32;43
560604;66.597;8109749;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;01_HOOFD_480;560604;False;560604;2013-03-19 23:00:00;1380;3;1;23;0.0;33120.0;33;43
560604;66.597;8109749;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;01_HOOFD_490_2;560604;False;560604;2013-03-19 23:00:00;1380;3;1;23;0.0;33120.0;34;43
560604;66.597;8109749;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;01_HOOFD_491;560604;False;560604;2013-03-19 23:00:00;1380;3;1;23;0.0;33120.0;35;43
560604;66.597;8109749;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;01_HOOFD_370;560604;EMPTY;560604;2013-03-19 23:00:00;1380;3;1;23;0.0;33120.0;36;43
560604;66.597;8109749;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;01_HOOFD_250_1;560604;EMPTY;560604;2013-03-19 23:00:00;1380;3;1;23;0.0;33120.0;37;43
560604;66.597;8109749;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;01_HOOFD_110_2;560604;EMPTY;560604;2013-03-19 23:00:00;1380;3;1;23;0.0;33120.0;38;43
560604;66.597;8109749;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;08_AWB45_025;560604;EMPTY;560604;2013-03-19 23:00:00;1380;3;1;23;0.0;33120.0;39;43
560604;66.597;8109749;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;01_HOOFD_250_2;560604;EMPTY;560604;2013-03-19 23:00:00;1380;3;1;23;0.0;33120.0;40;43
560604;66.597;8109749;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;01_HOOFD_190_2;560604;EMPTY;560604;2013-03-19 23:00:00;1380;3;1;23;0.0;33120.0;41;43
560604;66.597;8109749;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;08_AWB45_020_1;560604;EMPTY;560604;2013-03-19 23:00:00;1380;3;1;23;0.0;33120.0;42;43
560604;66.597;8109749;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;01_HOOFD_490_1a;560604;EMPTY;560604;2013-03-19 23:00:00;1380;3;1;23;0.0;33120.0;43;43
560604;66.597;8109749;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;08_AWB45_045;560604;EMPTY;560604;2013-03-19 23:00:00;1380;3;1;23;0.0;33120.0;44;43
560604;66.597;8109749;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;01_HOOFD_375;560604;EMPTY;560604;2013-03-19 23:00:00;1380;3;1;23;0.0;33120.0;45;43
560604;66.597;8109749;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;01_HOOFD_195;560604;EMPTY;560604;2013-03-19 23:00:00;1380;3;1;23;0.0;33120.0;46;43
560604;66.597;8109749;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;01_HOOFD_190_1;560604;EMPTY;560604;2013-03-19 23:00:00;1380;3;1;23;0.0;33120.0;47;43
560604;66.597;8109749;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;01_HOOFD_490_1;560604;EMPTY;560604;2013-03-19 23:00:00;1380;3;1;23;0.0;33120.0;48;43
560604;66.597;8109749;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;01_HOOFD_490_4;560604;EMPTY;560604;2013-03-19 23:00:00;1380;3;1;23;0.0;33120.0;49;43
560604;66.597;8109749;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;01_HOOFD_494a;560604;EMPTY;560604;2013-03-19 23:00:00;1380;3;1;23;0.0;33120.0;50;43
560604;66.597;8109749;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;01_HOOFD_110_1;560604;EMPTY;560604;2013-03-19 23:00:00;1380;3;1;23;18720.0;33120.0;51;43
560608;324.90063;8115928;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_2;560608;False;560429;2013-03-19 23:00:00;1380;3;1;23;0.0;31680.0;34;43
560608;324.90063;8115928;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_491;560608;False;560429;2013-03-19 23:00:00;1380;3;1;23;0.0;31680.0;35;43
560608;324.90063;8115928;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_1a;560608;EMPTY;560429;2013-03-19 23:00:00;1380;3;1;23;0.0;31680.0;36;43
560608;324.90063;8115928;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_494a;560608;EMPTY;560429;2013-03-19 23:00:00;1380;3;1;23;0.0;31680.0;37;43
560608;324.90063;8115928;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_4;560608;EMPTY;560429;2013-03-19 23:00:00;1380;3;1;23;11520.0;31680.0;38;43
560604;2122.2104;8306833;deviant;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_010;560752;EMPTY;560752;2013-03-19 23:00:00;1380;3;1;23;0.0;0.0;1;43
560600;0.0;8312300;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_010;560752;EMPTY;560752;2013-03-19 23:00:00;1380;3;1;23;0.0;0.0;1;43
560604;66.597;8313920;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_010;560602;EMPTY;560602;2013-03-19 23:00:00;1380;3;1;23;0.0;0.0;1;43
560600;505.45437999999996;8032376;deviant;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;01_BB_770;560600;EMPTY;560602;2013-03-20 08:06:53;486;3;2;8;546.8833333333333;49506.88333333333;75;42
560604;1121.2406;7565288;regular;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_180;560604;True;560604;2013-03-20 23:00:00;1380;3;2;23;0.0;144000.0;27;44
560604;1121.2406;7565288;regular;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;14_VRIJ_010;560604;False;560604;2013-03-20 23:00:00;1380;3;2;23;0.0;144000.0;28;44
560604;1121.2406;7565288;regular;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;05_EIND_010;560604;False;560604;2013-03-20 23:00:00;1380;3;2;23;0.0;144000.0;29;44
560604;1121.2406;7565288;regular;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_005;560604;True;560604;2013-03-20 23:00:00;1380;3;2;23;0.0;144000.0;30;44
560604;1121.2406;7565288;regular;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_196;560604;True;560604;2013-03-20 23:00:00;1380;3;2;23;0.0;144000.0;31;44
560604;1121.2406;7565288;regular;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_210_0;560604;False;560604;2013-03-20 23:00:00;1380;3;2;23;0.0;144000.0;32;44
560604;1121.2406;7565288;regular;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_330;560604;True;560604;2013-03-20 23:00:00;1380;3;2;23;0.0;144000.0;33;44
560604;1121.2406;7565288;regular;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_350_0;560604;False;560604;2013-03-20 23:00:00;1380;3;2;23;0.0;144000.0;34;44
560604;1121.2406;7565288;regular;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;09_AH_I_010;560604;False;560604;2013-03-20 23:00:00;1380;3;2;23;0.0;144000.0;35;44
560604;1121.2406;7565288;regular;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_380;560604;False;560604;2013-03-20 23:00:00;1380;3;2;23;0.0;144000.0;36;44
560604;1121.2406;7565288;regular;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_446;560604;False;560604;2013-03-20 23:00:00;1380;3;2;23;0.0;144000.0;37;44
560604;1121.2406;7565288;regular;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_455;560604;False;560604;2013-03-20 23:00:00;1380;3;2;23;0.0;144000.0;38;44
560604;1121.2406;7565288;regular;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10_UOV_010;560604;True;560604;2013-03-20 23:00:00;1380;3;2;23;0.0;144000.0;39;44
560604;1121.2406;7565288;regular;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10_UOV_039;560604;False;560604;2013-03-20 23:00:00;1380;3;2;23;0.0;144000.0;40;44
560604;1121.2406;7565288;regular;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10_UOV_050_0;560604;True;560604;2013-03-20 23:00:00;1380;3;2;23;0.0;144000.0;41;44
560604;1121.2406;7565288;regular;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10_UOV_060;560604;False;560604;2013-03-20 23:00:00;1380;3;2;23;0.0;144000.0;42;44
560604;1121.2406;7565288;regular;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;11_AH_II_010;560604;False;560604;2013-03-20 23:00:00;1380;3;2;23;0.0;144000.0;43;44
560604;1121.2406;7565288;regular;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;13_CRD_010;560604;False;560604;2013-03-20 23:00:00;1380;3;2;23;0.0;144000.0;44;44
560604;1121.2406;7565288;regular;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_2;560604;False;560604;2013-03-20 23:00:00;1380;3;2;23;0.0;144000.0;45;44
560604;1121.2406;7565288;regular;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_491;560604;False;560604;2013-03-20 23:00:00;1380;3;2;23;0.0;144000.0;46;44
560604;1121.2406;7565288;regular;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10_UOV_050_1;560604;EMPTY;560604;2013-03-20 23:00:00;1380;3;2;23;0.0;144000.0;47;44
560604;1121.2406;7565288;regular;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_198;560604;EMPTY;560604;2013-03-20 23:00:00;1380;3;2;23;0.0;144000.0;48;44
560604;1121.2406;7565288;regular;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_440_1;560604;EMPTY;560604;2013-03-20 23:00:00;1380;3;2;23;0.0;144000.0;49;44
560604;1121.2406;7565288;regular;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_250_2;560604;EMPTY;560604;2013-03-20 23:00:00;1380;3;2;23;0.0;144000.0;50;44
560604;1121.2406;7565288;regular;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_465;560604;EMPTY;560604;2013-03-20 23:00:00;1380;3;2;23;0.0;144000.0;51;44
560604;1121.2406;7565288;regular;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_375;560604;EMPTY;560604;2013-03-20 23:00:00;1380;3;2;23;0.0;144000.0;52;44
560604;1121.2406;7565288;regular;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_440_2;560604;EMPTY;560604;2013-03-20 23:00:00;1380;3;2;23;0.0;144000.0;53;44
560604;1121.2406;7565288;regular;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_1;560604;EMPTY;560604;2013-03-20 23:00:00;1380;3;2;23;0.0;144000.0;54;44
560604;1121.2406;7565288;regular;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_331;560604;EMPTY;560604;2013-03-20 23:00:00;1380;3;2;23;0.0;144000.0;55;44
560604;1121.2406;7565288;regular;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_494a;560604;EMPTY;560604;2013-03-20 23:00:00;1380;3;2;23;0.0;144000.0;56;44
560604;1121.2406;7565288;regular;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_459;560604;EMPTY;560604;2013-03-20 23:00:00;1380;3;2;23;0.0;144000.0;57;44
560604;1121.2406;7565288;regular;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_1a;560604;EMPTY;560604;2013-03-20 23:00:00;1380;3;2;23;0.0;144000.0;58;44
560604;1121.2406;7565288;regular;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_370;560604;EMPTY;560604;2013-03-20 23:00:00;1380;3;2;23;0.0;144000.0;59;44
560604;1121.2406;7565288;regular;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_445;560604;EMPTY;560604;2013-03-20 23:00:00;1380;3;2;23;0.0;144000.0;60;44
560604;1121.2406;7565288;regular;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_181;560604;EMPTY;560604;2013-03-20 23:00:00;1380;3;2;23;0.0;144000.0;61;44
560604;1121.2406;7565288;regular;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_250_1;560604;EMPTY;560604;2013-03-20 23:00:00;1380;3;2;23;0.0;144000.0;62;44
560604;1121.2406;7565288;regular;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_4;560604;EMPTY;560604;2013-03-20 23:00:00;1380;3;2;23;0.0;144000.0;63;44
560604;1121.2406;7565288;regular;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10_UOV_050_3;560604;EMPTY;560604;2013-03-20 23:00:00;1380;3;2;23;0.0;144000.0;64;44
560604;1121.2406;7565288;regular;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_440_1a;560604;EMPTY;560604;2013-03-20 23:00:00;1380;3;2;23;0.0;144000.0;65;44
560604;1121.2406;7565288;regular;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_195;560604;EMPTY;560604;2013-03-20 23:00:00;1380;3;2;23;60480.0;144000.0;66;44
560600;3833.9302;8072421;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_500;560429;42;560752;2013-03-20 23:00:00;1380;3;2;23;0.0;43200.0;52;44
560600;3833.9302;8072421;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16_LGSD_010;560429;False;560752;2013-03-20 23:00:00;1380;3;2;23;0.0;43200.0;53;44
560600;3833.9302;8072421;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_0;560429;True;560752;2013-03-20 23:00:00;1380;3;2;23;0.0;43200.0;54;44
560600;3833.9302;8072421;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_495;560429;EMPTY;560752;2013-03-20 23:00:00;1380;3;2;23;0.0;43200.0;55;44
560600;3833.9302;8072421;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_1;560429;EMPTY;560752;2013-03-20 23:00:00;1380;3;2;23;20160.0;43200.0;56;44
560608;324.90063;8115928;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_500;560608;42;560602;2013-03-20 23:00:00;1380;3;2;23;0.0;33120.0;39;44
560608;324.90063;8115928;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;16_LGSD_010;560608;False;560602;2013-03-20 23:00:00;1380;3;2;23;0.0;33120.0;40;44
560608;324.90063;8115928;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_0;560608;True;560602;2013-03-20 23:00:00;1380;3;2;23;0.0;33120.0;41;44
560608;324.90063;8115928;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_519;560608;False;560602;2013-03-20 23:00:00;1380;3;2;23;0.0;33120.0;42;44
560608;324.90063;8115928;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;01_BB_540;560608;False;560602;2013-03-20 23:00:00;1380;3;2;23;0.0;33120.0;43;44
560608;324.90063;8115928;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;01_BB_775;560608;EMPTY;560602;2013-03-20 23:00:00;1380;3;2;23;0.0;33120.0;44;44
560608;324.90063;8115928;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_3;560608;EMPTY;560602;2013-03-20 23:00:00;1380;3;2;23;0.0;33120.0;45;44
560608;324.90063;8115928;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_810;560608;EMPTY;560602;2013-03-20 23:00:00;1380;3;2;23;0.0;33120.0;46;44
560608;324.90063;8115928;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_5a;560608;EMPTY;560602;2013-03-20 23:00:00;1380;3;2;23;0.0;33120.0;47;44
560608;324.90063;8115928;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_815;560608;EMPTY;560602;2013-03-20 23:00:00;1380;3;2;23;0.0;33120.0;48;44
560608;324.90063;8115928;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_1;560608;EMPTY;560602;2013-03-20 23:00:00;1380;3;2;23;0.0;33120.0;49;44
560608;324.90063;8115928;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_101b;560608;EMPTY;560602;2013-03-20 23:00:00;1380;3;2;23;0.0;33120.0;50;44
560608;324.90063;8115928;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_811;560608;EMPTY;560602;2013-03-20 23:00:00;1380;3;2;23;0.0;33120.0;51;44
560608;324.90063;8115928;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_814;560608;EMPTY;560602;2013-03-20 23:00:00;1380;3;2;23;0.0;33120.0;52;44
560608;324.90063;8115928;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_515;560608;EMPTY;560602;2013-03-20 23:00:00;1380;3;2;23;0.0;33120.0;53;44
560608;324.90063;8115928;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_809;560608;EMPTY;560602;2013-03-20 23:00:00;1380;3;2;23;0.0;33120.0;54;44
560608;324.90063;8115928;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_2a;560608;EMPTY;560602;2013-03-20 23:00:00;1380;3;2;23;0.0;33120.0;55;44
560608;324.90063;8115928;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_5;560608;EMPTY;560602;2013-03-20 23:00:00;1380;3;2;23;0.0;33120.0;56;44
560608;324.90063;8115928;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;01_HOOFD_495;560608;EMPTY;560602;2013-03-20 23:00:00;1380;3;2;23;0.0;33120.0;57;44
