Resource,lifecycle:transition,timesincemidnight,timesincelastevent,timesincecasestart,event_nr,month,weekday,hour,open_cases,time:timestamp,Activity,case:AMOUNT_REQ,CaseID,case:label,remaining_time
10982.0,START,795.0,335.14098333333334,336.32643333333334,5.0,10.0,1.0,13.0,106.0,1317734108.706,wcompleterenaanvraagstart,5000.0,174319,False,854848.746999979
10982.0,COMPLETE,798.0,3.60285,339.92928333333333,6.0,10.0,1.0,13.0,107.0,1317734324.877,wcompleterenaanvraagcomplete,5000.0,174319,False,854632.5759999752
10982.0,START,791.0,220.20095,220.87416666666667,5.0,10.0,1.0,13.0,107.0,1317733906.195,wcompleterenaanvraagstart,15000.0,174322,False,2667809.0340001583
10982.0,COMPLETE,793.0,2.0937166666666664,222.96788333333333,6.0,10.0,1.0,13.0,106.0,1317734031.818,wcompleterenaanvraagcomplete,15000.0,174322,False,2667683.4110000134
10982.0,START,823.0,30.010016666666665,252.9779,7.0,10.0,1.0,13.0,106.0,1317735832.419,wcompleterenaanvraagstart,15000.0,174322,False,2665882.810000181
10982.0,START,665.0,0.9129833333333334,1.2190666666666667,4.0,10.0,1.0,11.0,105.0,1317726351.717,wafhandelenleadsstart,30000.0,174337,False,274733.2079999447
10982.0,COMPLETE,667.0,2.1375,3.3565666666666667,5.0,10.0,1.0,11.0,105.0,1317726479.967,apreacceptedcomplete,30000.0,174337,False,274604.9579999447
10982.0,SCHEDULE,668.0,0.0028666666666666,3.359433333333333,6.0,10.0,1.0,11.0,105.0,1317726480.139,wcompleterenaanvraagschedule,30000.0,174337,False,274604.78600001335
10982.0,COMPLETE,668.0,0.0210666666666666,3.3805,7.0,10.0,1.0,11.0,105.0,1317726481.403,wafhandelenleadscomplete,30000.0,174337,False,274603.52199983597
10982.0,START,668.0,0.27615,3.65665,8.0,10.0,1.0,11.0,105.0,1317726497.972,wcompleterenaanvraagstart,30000.0,174337,False,274586.95300006866
10982.0,COMPLETE,669.0,1.4384833333333331,5.095133333333333,9.0,10.0,1.0,11.0,106.0,1317726584.281,aacceptedcomplete,30000.0,174337,False,274500.6440000534
10982.0,COMPLETE,675.0,0.0,10.50975,10.0,10.0,1.0,11.0,105.0,1317726909.158,oselectedcomplete,30000.0,174337,False,274175.76699995995
10982.0,COMPLETE,675.0,5.414616666666666,10.50975,11.0,10.0,1.0,11.0,105.0,1317726909.158,afinalizedcomplete,30000.0,174337,False,274175.76699995995
10982.0,COMPLETE,675.0,0.0365166666666666,10.546266666666666,12.0,10.0,1.0,11.0,105.0,1317726911.349,ocreatedcomplete,30000.0,174337,False,274173.5759999752
10982.0,COMPLETE,675.0,0.0019666666666666,10.548233333333334,13.0,10.0,1.0,11.0,105.0,1317726911.467,osentcomplete,30000.0,174337,False,274173.4579999447
10982.0,SCHEDULE,675.0,0.0058333333333333,10.554066666666667,14.0,10.0,1.0,11.0,105.0,1317726911.817,wnabellenoffertesschedule,30000.0,174337,False,274173.10800004005
10982.0,COMPLETE,675.0,0.0225833333333333,10.57665,15.0,10.0,1.0,11.0,105.0,1317726913.172,wcompleterenaanvraagcomplete,30000.0,174337,False,274171.753000021
10982.0,START,679.0,4.779583333333333,15.356233333333334,16.0,10.0,1.0,11.0,105.0,1317727199.947,wnabellenoffertesstart,30000.0,174337,False,273884.9779999256
10982.0,COMPLETE,716.0,36.871183333333335,52.22741666666667,17.0,10.0,1.0,11.0,106.0,1317729412.218,wnabellenoffertescomplete,30000.0,174337,False,271672.70700001717
10982.0,START,1068.0,351.77045,403.99786666666665,18.0,10.0,1.0,17.0,118.0,1317750518.445,wnabellenoffertesstart,30000.0,174337,False,250566.48000001907
10982.0,COMPLETE,1069.0,0.7101,404.70796666666666,19.0,10.0,1.0,17.0,118.0,1317750561.051,wnabellenoffertescomplete,30000.0,174337,False,250523.87399983406
10982.0,START,543.0,913.6659166666668,1318.3738833333334,20.0,10.0,2.0,9.0,142.0,1317805381.006,wnabellenoffertesstart,30000.0,174337,False,195703.91899991035
10982.0,COMPLETE,544.0,1.1379833333333331,1319.5118666666667,21.0,10.0,2.0,9.0,142.0,1317805449.285,wnabellenoffertescomplete,30000.0,174337,False,195635.6399998665
10982.0,START,876.0,39.00615,3092.109933333333,38.0,10.0,3.0,14.0,221.0,1317911805.169,wvaliderenaanvraagstart,30000.0,174337,False,89279.75600004196
10982.0,COMPLETE,879.0,2.6249166666666666,3094.73485,39.0,10.0,3.0,14.0,221.0,1317911962.664,wvaliderenaanvraagcomplete,30000.0,174337,False,89122.26099991798
10982.0,START,990.0,87.39178333333334,3205.42135,43.0,10.0,3.0,16.0,218.0,1317918603.854,wnabellenincompletedossiersstart,30000.0,174337,False,82481.07099986076
10982.0,COMPLETE,1004.0,14.571766666666669,3219.9931166666665,44.0,10.0,3.0,16.0,219.0,1317919478.16,wnabellenincompletedossierscomplete,30000.0,174337,False,81606.76499986649
10982.0,START,1053.0,0.8098333333333333,3269.126933333333,47.0,10.0,3.0,17.0,223.0,1317922426.189,wnabellenincompletedossiersstart,30000.0,174337,False,78658.73600006104
10982.0,COMPLETE,1056.0,0.0,3271.9261333333334,48.0,10.0,3.0,17.0,223.0,1317922594.141,ocancelledcomplete,30000.0,174337,False,78490.78399991989
10982.0,COMPLETE,1056.0,2.7992,3271.9261333333334,49.0,10.0,3.0,17.0,223.0,1317922594.141,oselectedcomplete,30000.0,174337,False,78490.78399991989
10982.0,COMPLETE,1056.0,0.0238,3271.9499333333333,50.0,10.0,3.0,17.0,223.0,1317922595.569,ocreatedcomplete,30000.0,174337,False,78489.3559999466
10982.0,COMPLETE,1056.0,0.0010166666666666,3271.95095,51.0,10.0,3.0,17.0,223.0,1317922595.63,osentcomplete,30000.0,174337,False,78489.29499983788
10982.0,SCHEDULE,1056.0,0.00185,3271.9528,52.0,10.0,3.0,17.0,223.0,1317922595.741,wnabellenincompletedossiersschedule,30000.0,174337,False,78489.18400001526
10982.0,COMPLETE,1056.0,0.0361666666666666,3271.988966666667,53.0,10.0,3.0,17.0,223.0,1317922597.911,wnabellenincompletedossierscomplete,30000.0,174337,False,78487.01399993896
10982.0,START,1084.0,27.644883333333333,3299.63385,54.0,10.0,3.0,18.0,223.0,1317924256.604,wnabellenincompletedossiersstart,30000.0,174337,False,76828.32099986076
10982.0,COMPLETE,1084.0,0.1383,3299.77215,55.0,10.0,3.0,18.0,223.0,1317924264.902,wnabellenincompletedossierscomplete,30000.0,174337,False,76820.02300000191
10982.0,START,1084.0,0.0495333333333333,3299.821683333333,56.0,10.0,3.0,18.0,223.0,1317924267.874,wnabellenincompletedossiersstart,30000.0,174337,False,76817.05099987984
10982.0,COMPLETE,1085.0,1.0969666666666666,3300.91865,57.0,10.0,3.0,18.0,223.0,1317924333.692,wnabellenincompletedossierscomplete,30000.0,174337,False,76751.23300004005
10982.0,START,1296.0,10252.4512,10487.17905,19.0,10.0,1.0,21.0,379.0,1318369002.53,wnabellenoffertesstart,20000.0,174397,True,823460.2290000916
10982.0,COMPLETE,1297.0,1.1089166666666668,10488.287966666669,20.0,10.0,1.0,21.0,379.0,1318369069.065,wnabellenoffertescomplete,20000.0,174397,True,823393.6940000057
10982.0,START,1294.0,279.2778833333333,13364.664116666669,40.0,10.0,3.0,21.0,421.0,1318541651.634,wnabellenincompletedossiersstart,20000.0,174397,True,650811.125
10982.0,COMPLETE,1295.0,0.905,13365.569116666667,41.0,10.0,3.0,21.0,421.0,1318541705.934,wnabellenincompletedossierscomplete,20000.0,174397,True,650756.8250000477
10982.0,START,1245.0,15.011566666666669,339.4864166666667,23.0,10.0,1.0,20.0,125.0,1317761141.685,wnabellenoffertesstart,25000.0,174409,False,826607.6870000362
10982.0,COMPLETE,1246.0,0.0,340.17736666666667,24.0,10.0,1.0,20.0,124.0,1317761183.142,oselectedcomplete,25000.0,174409,False,826566.2300000191
10982.0,COMPLETE,1246.0,0.69095,340.17736666666667,25.0,10.0,1.0,20.0,124.0,1317761183.142,ocancelledcomplete,25000.0,174409,False,826566.2300000191
10982.0,COMPLETE,1246.0,0.0358333333333333,340.2132,26.0,10.0,1.0,20.0,124.0,1317761185.292,ocreatedcomplete,25000.0,174409,False,826564.0799999237
10982.0,COMPLETE,1246.0,0.0005666666666666,340.2137666666667,27.0,10.0,1.0,20.0,124.0,1317761185.326,osentcomplete,25000.0,174409,False,826564.0460000038
10982.0,SCHEDULE,1246.0,0.0039833333333333,340.21775,28.0,10.0,1.0,20.0,124.0,1317761185.565,wnabellenoffertesschedule,25000.0,174409,False,826563.8069999218
10982.0,COMPLETE,1246.0,0.0249666666666666,340.2427166666667,29.0,10.0,1.0,20.0,124.0,1317761187.063,wnabellenoffertescomplete,25000.0,174409,False,826562.3090000153
10982.0,START,832.0,5345.871766666667,5686.114483333334,30.0,10.0,5.0,13.0,291.0,1318081939.369,wnabellenoffertesstart,25000.0,174409,False,505810.003000021
10982.0,COMPLETE,838.0,5.8137,5691.928183333333,31.0,10.0,5.0,13.0,291.0,1318082288.191,wnabellenoffertescomplete,25000.0,174409,False,505461.1809999943
10982.0,START,632.0,4114.406216666666,9806.3344,32.0,10.0,1.0,10.0,367.0,1318329152.564,wnabellenoffertesstart,25000.0,174409,False,258596.80800008774
10982.0,START,1150.0,279.4139333333333,1660.4183833333334,16.0,10.0,2.0,19.0,183.0,1317841845.188,wcompleterenaanvraagstart,21000.0,174418,True,1876371.89199996
10982.0,COMPLETE,1151.0,1.2068,1661.625183333333,17.0,10.0,2.0,19.0,183.0,1317841917.596,wcompleterenaanvraagcomplete,21000.0,174418,True,1876299.4839999676
10982.0,START,1200.0,1689.6448833333334,1703.7909,16.0,10.0,2.0,20.0,185.0,1317844807.689,wnabellenoffertesstart,15000.0,174424,False,1009628.0600001812
10982.0,COMPLETE,1201.0,1.050366666666667,1704.8412666666666,17.0,10.0,2.0,20.0,185.0,1317844870.711,wnabellenoffertescomplete,15000.0,174424,False,1009565.0380001068
10982.0,START,1213.0,8826.892533333334,8872.579883333334,22.0,10.0,0.0,20.0,348.0,1318277596.769,wnabellenoffertesstart,15000.0,174436,True,1558870.8299999237
10982.0,COMPLETE,1214.0,1.3093333333333332,8873.889216666666,23.0,10.0,0.0,20.0,348.0,1318277675.329,ocancelledcomplete,15000.0,174436,True,1558792.269999981
10982.0,COMPLETE,1214.0,1.6666666666666667e-05,8873.889233333333,24.0,10.0,0.0,20.0,348.0,1318277675.33,oselectedcomplete,15000.0,174436,True,1558792.2690000534
10982.0,COMPLETE,1214.0,0.0294666666666666,8873.9187,25.0,10.0,0.0,20.0,348.0,1318277677.098,ocreatedcomplete,15000.0,174436,True,1558790.5009999275
10982.0,COMPLETE,1214.0,0.0005166666666666,8873.919216666667,26.0,10.0,0.0,20.0,348.0,1318277677.129,osentcomplete,15000.0,174436,True,1558790.4700000286
10982.0,SCHEDULE,1214.0,0.0039166666666666,8873.923133333334,27.0,10.0,0.0,20.0,348.0,1318277677.364,wnabellenoffertesschedule,15000.0,174436,True,1558790.234999895
10982.0,COMPLETE,1214.0,0.0328833333333333,8873.956016666667,28.0,10.0,0.0,20.0,348.0,1318277679.337,wnabellenoffertescomplete,15000.0,174436,True,1558788.262000084
10982.0,START,814.0,11120.325583333331,19994.2816,29.0,10.0,1.0,13.0,501.0,1318944898.872,wnabellenoffertesstart,15000.0,174436,True,891568.7269999981
10982.0,COMPLETE,819.0,4.9724,19999.254,30.0,10.0,1.0,13.0,502.0,1318945197.216,wnabellenoffertescomplete,15000.0,174436,True,891270.382999897
10982.0,START,1210.0,18.22285,20390.12078333333,35.0,10.0,1.0,20.0,499.0,1318968649.223,wnabellenoffertesstart,15000.0,174436,True,867818.3759999275
10982.0,COMPLETE,1214.0,0.0,20393.380383333333,36.0,10.0,1.0,20.0,498.0,1318968844.799,oselectedcomplete,15000.0,174436,True,867622.7999999523
10982.0,COMPLETE,1214.0,3.2596,20393.380383333333,37.0,10.0,1.0,20.0,498.0,1318968844.799,ocancelledcomplete,15000.0,174436,True,867622.7999999523
10982.0,COMPLETE,1214.0,0.02235,20393.40273333333,38.0,10.0,1.0,20.0,498.0,1318968846.14,ocreatedcomplete,15000.0,174436,True,867621.4589998722
10982.0,COMPLETE,1214.0,0.0007166666666666,20393.40345,39.0,10.0,1.0,20.0,498.0,1318968846.183,osentcomplete,15000.0,174436,True,867621.4159998894
10982.0,SCHEDULE,1214.0,0.0020166666666666,20393.405466666667,40.0,10.0,1.0,20.0,498.0,1318968846.304,wnabellenoffertesschedule,15000.0,174436,True,867621.2950000763
10982.0,COMPLETE,1214.0,0.0317833333333333,20393.43725,41.0,10.0,1.0,20.0,498.0,1318968848.211,wnabellenoffertescomplete,15000.0,174436,True,867619.3880000114
10982.0,START,1214.0,0.13795,20393.5752,42.0,10.0,1.0,20.0,498.0,1318968856.488,wnabellenoffertesstart,15000.0,174436,True,867611.111000061
10982.0,COMPLETE,1215.0,1.2442833333333334,20394.819483333333,43.0,10.0,1.0,20.0,498.0,1318968931.145,wnabellenoffertescomplete,15000.0,174436,True,867536.4539999962
10982.0,START,1303.0,10112.511016666667,10120.86115,13.0,10.0,1.0,21.0,379.0,1318369390.624,wnabellenoffertesstart,10000.0,174502,False,2570823.4900000095
10982.0,COMPLETE,1305.0,2.4964,10123.35755,14.0,10.0,1.0,21.0,378.0,1318369540.408,wnabellenoffertescomplete,10000.0,174502,False,2570673.7060000896
10982.0,START,1309.0,10086.031083333331,10103.461066666669,13.0,10.0,1.0,21.0,378.0,1318369777.689,wnabellenoffertesstart,5000.0,174508,True,838637.7840001583
10982.0,COMPLETE,1311.0,2.14145,10105.602516666666,14.0,10.0,1.0,21.0,378.0,1318369906.176,wnabellenoffertescomplete,5000.0,174508,True,838509.2969999313
10982.0,START,715.0,8043.972833333333,18149.57535,15.0,10.0,0.0,11.0,484.0,1318852544.546,wnabellenoffertesstart,5000.0,174508,True,355870.9270000458
10982.0,START,1306.0,10069.79995,10079.295733333332,17.0,10.0,1.0,21.0,378.0,1318369608.23,wnabellenoffertesstart,14000.0,174511,False,3865885.4560000896
10982.0,COMPLETE,1309.0,2.7271,10082.022833333333,18.0,10.0,1.0,21.0,378.0,1318369771.856,wnabellenoffertescomplete,14000.0,174511,False,3865721.830000162
10982.0,START,1207.0,61.3875,1317.37565,11.0,10.0,2.0,20.0,185.0,1317845233.277,wcompleterenaanvraagstart,6500.0,174517,False,3247693.3680000305
10982.0,COMPLETE,1207.0,0.08525,1317.4609,12.0,10.0,2.0,20.0,185.0,1317845238.392,wcompleterenaanvraagcomplete,6500.0,174517,False,3247688.253000021
10982.0,START,1229.0,21.731783333333333,1339.1926833333334,13.0,10.0,2.0,20.0,186.0,1317846542.299,wcompleterenaanvraagstart,6500.0,174517,False,3246384.345999956
10982.0,COMPLETE,1229.0,0.3546666666666667,1339.54735,14.0,10.0,2.0,20.0,186.0,1317846563.579,wcompleterenaanvraagcomplete,6500.0,174517,False,3246363.0659999847
10982.0,START,722.0,933.2996666666668,2272.8470166666666,15.0,10.0,3.0,12.0,210.0,1317902561.559,wcompleterenaanvraagstart,6500.0,174517,False,3190365.0859999657
10982.0,COMPLETE,723.0,0.5253,2273.372316666667,16.0,10.0,3.0,12.0,210.0,1317902593.077,wcompleterenaanvraagcomplete,6500.0,174517,False,3190333.568000078
10982.0,START,617.0,1334.5274833333333,3607.8998,17.0,10.0,4.0,10.0,244.0,1317982664.726,wcompleterenaanvraagstart,6500.0,174517,False,3110261.9189999104
10982.0,COMPLETE,618.0,0.27115,3608.17095,18.0,10.0,4.0,10.0,244.0,1317982680.995,wcompleterenaanvraagcomplete,6500.0,174517,False,3110245.6500000954
10982.0,START,1133.0,1927.3129833333328,12631.123816666666,20.0,10.0,3.0,18.0,413.0,1318532026.863,wnabellenoffertesstart,10000.0,174559,True,1005293.7630000114
10982.0,COMPLETE,1133.0,0.0204333333333333,12631.14425,21.0,10.0,3.0,18.0,413.0,1318532028.089,wnabellenoffertescomplete,10000.0,174559,True,1005292.5369999409
10982.0,START,1133.0,0.1777666666666666,12631.322016666669,22.0,10.0,3.0,18.0,413.0,1318532038.755,wnabellenoffertesstart,10000.0,174559,True,1005281.8709998131
10982.0,COMPLETE,1135.0,1.4132,12632.735216666666,23.0,10.0,3.0,18.0,413.0,1318532123.547,wnabellenoffertescomplete,10000.0,174559,True,1005197.0789999962
10982.0,START,702.0,2704.0548,10748.3866,20.0,10.0,2.0,11.0,390.0,1318419747.549,wvaliderenaanvraagstart,5000.0,174562,False,2096.723999977112
10982.0,COMPLETE,705.0,2.63525,10751.02185,21.0,10.0,2.0,11.0,390.0,1318419905.664,wvaliderenaanvraagcomplete,5000.0,174562,False,1938.608999967575
10982.0,START,1313.0,9231.641933333334,9250.320166666666,13.0,10.0,1.0,21.0,378.0,1318370018.788,wnabellenoffertesstart,12500.0,174644,False,4227404.447999954
10982.0,COMPLETE,1316.0,2.734833333333333,9253.055,14.0,10.0,1.0,21.0,377.0,1318370182.878,wnabellenoffertescomplete,12500.0,174644,False,4227240.35800004
10982.0,START,1316.0,8953.376283333333,9071.47135,13.0,10.0,1.0,21.0,377.0,1318370207.561,wnabellenoffertesstart,12000.0,174719,False,485724.9099998474
10982.0,COMPLETE,1319.0,2.5424166666666665,9074.013766666669,14.0,10.0,1.0,21.0,378.0,1318370360.106,wnabellenoffertescomplete,12000.0,174719,False,485572.36500000954
10982.0,START,634.0,755.04325,9829.057016666668,15.0,10.0,2.0,10.0,388.0,1318415662.701,wnabellenoffertesstart,12000.0,174719,False,440269.7699999809
10982.0,START,1152.0,203.97976666666668,221.61251666666664,7.0,10.0,2.0,19.0,183.0,1317841923.201,wcompleterenaanvraagstart,12000.0,174752,False,1280233.09100008
10982.0,COMPLETE,1169.0,17.823783333333335,239.4363,8.0,10.0,2.0,19.0,184.0,1317842992.628,aacceptedcomplete,12000.0,174752,False,1279163.6640000343
10982.0,COMPLETE,1179.0,0.0,249.4268,9.0,10.0,2.0,19.0,184.0,1317843592.058,afinalizedcomplete,12000.0,174752,False,1278564.2339999676
10982.0,COMPLETE,1179.0,9.9905,249.4268,10.0,10.0,2.0,19.0,184.0,1317843592.058,oselectedcomplete,12000.0,174752,False,1278564.2339999676
10982.0,COMPLETE,1179.0,0.0174,249.4442,11.0,10.0,2.0,19.0,184.0,1317843593.102,ocreatedcomplete,12000.0,174752,False,1278563.1900000572
10982.0,COMPLETE,1179.0,0.0006833333333333,249.4448833333333,12.0,10.0,2.0,19.0,184.0,1317843593.143,osentcomplete,12000.0,174752,False,1278563.1490001678
10982.0,SCHEDULE,1179.0,0.0013833333333333,249.44626666666667,13.0,10.0,2.0,19.0,184.0,1317843593.226,wnabellenoffertesschedule,12000.0,174752,False,1278563.0659999847
10982.0,COMPLETE,1179.0,0.0173333333333333,249.4636,14.0,10.0,2.0,19.0,184.0,1317843594.266,wcompleterenaanvraagcomplete,12000.0,174752,False,1278562.026000023
10982.0,START,697.0,9597.488516666666,9846.952116666667,15.0,10.0,2.0,11.0,390.0,1318419443.577,wnabellenoffertesstart,12000.0,174752,False,702712.7150001526
10982.0,COMPLETE,706.0,9.373833333333334,9856.32595,16.0,10.0,2.0,11.0,390.0,1318420006.007,wnabellenoffertescomplete,12000.0,174752,False,702150.2850000858
10982.0,START,714.0,7207.521516666667,17063.847466666666,17.0,10.0,0.0,11.0,484.0,1318852457.298,wnabellenoffertesstart,12000.0,174752,False,269698.99399995804
10982.0,START,1260.0,119.2992,166.68988333333334,7.0,10.0,2.0,21.0,188.0,1317848404.973,wcompleterenaanvraagstart,8000.0,174845,False,1346742.3259999752
10982.0,COMPLETE,1260.0,0.10935,166.79923333333332,8.0,10.0,2.0,21.0,188.0,1317848411.534,wcompleterenaanvraagcomplete,8000.0,174845,False,1346735.765000105
10982.0,START,1260.0,0.5980166666666666,167.39725,9.0,10.0,2.0,21.0,188.0,1317848447.415,wcompleterenaanvraagstart,8000.0,174845,False,1346699.884000063
10982.0,COMPLETE,1260.0,0.1261833333333333,167.52343333333334,10.0,10.0,2.0,21.0,188.0,1317848454.986,wcompleterenaanvraagcomplete,8000.0,174845,False,1346692.3129999638
10982.0,START,1299.0,38.25195,205.7753833333333,11.0,10.0,2.0,21.0,192.0,1317850750.103,wcompleterenaanvraagstart,8000.0,174845,False,1344397.1960000992
10982.0,START,839.0,208.65051666666668,48611.91715,74.0,11.0,1.0,13.0,695.0,1320760746.497,wnabellenincompletedossiersstart,18000.0,174872,True,271149.9430000782
10982.0,COMPLETE,841.0,0.0,48614.6894,75.0,11.0,1.0,14.0,694.0,1320760912.832,oselectedcomplete,18000.0,174872,True,270983.60800004005
10982.0,COMPLETE,841.0,2.77225,48614.6894,76.0,11.0,1.0,14.0,694.0,1320760912.832,ocancelledcomplete,18000.0,174872,True,270983.60800004005
10982.0,COMPLETE,841.0,0.0391833333333333,48614.72858333333,77.0,11.0,1.0,14.0,694.0,1320760915.183,ocreatedcomplete,18000.0,174872,True,270981.2569999695
10982.0,COMPLETE,841.0,0.0005166666666666,48614.7291,78.0,11.0,1.0,14.0,694.0,1320760915.214,osentcomplete,18000.0,174872,True,270981.2260000706
10982.0,SCHEDULE,841.0,0.0017666666666666,48614.730866666665,79.0,11.0,1.0,14.0,694.0,1320760915.32,wnabellenincompletedossiersschedule,18000.0,174872,True,270981.120000124
10982.0,COMPLETE,841.0,0.0253833333333333,48614.75625,80.0,11.0,1.0,14.0,694.0,1320760916.843,wnabellenincompletedossierscomplete,18000.0,174872,True,270979.59700012207
10982.0,START,908.0,66.71315,48681.4694,81.0,11.0,1.0,15.0,695.0,1320764919.632,wnabellenincompletedossiersstart,18000.0,174872,True,266976.80800008774
10982.0,COMPLETE,909.0,0.7260166666666666,48682.19541666667,82.0,11.0,1.0,15.0,695.0,1320764963.193,wnabellenincompletedossierscomplete,18000.0,174872,True,266933.246999979
10982.0,START,1259.0,0.7847,12.756133333333333,7.0,10.0,2.0,20.0,188.0,1317848389.847,wcompleterenaanvraagstart,40000.0,174896,False,1353778.8400001526
10982.0,COMPLETE,1260.0,0.2244666666666666,12.9806,8.0,10.0,2.0,21.0,188.0,1317848403.315,wcompleterenaanvraagcomplete,40000.0,174896,False,1353765.371999979
10982.0,START,1260.0,0.1217666666666666,13.102366666666668,9.0,10.0,2.0,21.0,188.0,1317848410.621,wcompleterenaanvraagstart,40000.0,174896,False,1353758.0659999847
10982.0,COMPLETE,1260.0,0.1614,13.263766666666667,10.0,10.0,2.0,21.0,188.0,1317848420.305,wcompleterenaanvraagcomplete,40000.0,174896,False,1353748.3819999695
10982.0,START,1293.0,33.61323333333333,46.877,11.0,10.0,2.0,21.0,190.0,1317850437.099,wcompleterenaanvraagstart,40000.0,174896,False,1351731.5880000591
10982.0,COMPLETE,1299.0,5.051983333333333,51.928983333333335,12.0,10.0,2.0,21.0,192.0,1317850740.218,wcompleterenaanvraagcomplete,40000.0,174896,False,1351428.469000101
10982.0,START,757.0,898.4183166666667,950.3473,13.0,10.0,3.0,12.0,211.0,1317904645.317,wcompleterenaanvraagstart,40000.0,174896,False,1297523.370000124
10982.0,COMPLETE,757.0,0.1058,950.4531,14.0,10.0,3.0,12.0,211.0,1317904651.665,wcompleterenaanvraagcomplete,40000.0,174896,False,1297517.0220000744
10982.0,START,1218.0,460.87795,1411.33105,15.0,10.0,3.0,20.0,227.0,1317932304.342,wcompleterenaanvraagstart,40000.0,174896,False,1269864.3450000286
10982.0,START,880.0,8.307816666666668,897.56665,9.0,10.0,3.0,14.0,221.0,1317912040.516,wcompleterenaanvraagstart,30000.0,174959,False,2662526.3880000114
10982.0,COMPLETE,886.0,5.34865,902.9153,10.0,10.0,3.0,14.0,221.0,1317912361.435,aacceptedcomplete,30000.0,174959,False,2662205.469000101
10982.0,COMPLETE,890.0,0.0,907.5249833333334,11.0,10.0,3.0,14.0,218.0,1317912638.016,oselectedcomplete,30000.0,174959,False,2661928.8880000114
10982.0,COMPLETE,890.0,4.609683333333333,907.5249833333334,12.0,10.0,3.0,14.0,218.0,1317912638.016,afinalizedcomplete,30000.0,174959,False,2661928.8880000114
10982.0,COMPLETE,890.0,0.0172333333333333,907.5422166666668,13.0,10.0,3.0,14.0,218.0,1317912639.05,ocreatedcomplete,30000.0,174959,False,2661927.8540000916
10982.0,COMPLETE,890.0,0.0004666666666666,907.5426833333332,14.0,10.0,3.0,14.0,218.0,1317912639.078,osentcomplete,30000.0,174959,False,2661927.825999975
10982.0,SCHEDULE,890.0,0.0013166666666666,907.544,15.0,10.0,3.0,14.0,218.0,1317912639.157,wnabellenoffertesschedule,30000.0,174959,False,2661927.746999979
10982.0,COMPLETE,890.0,0.0193,907.5633,16.0,10.0,3.0,14.0,218.0,1317912640.315,wcompleterenaanvraagcomplete,30000.0,174959,False,2661926.5889999866
10982.0,START,892.0,23.924866666666667,823.02615,6.0,10.0,3.0,14.0,218.0,1317912744.663,wafhandelenleadsstart,12750.0,174968,False,1038449.4509999752
10982.0,COMPLETE,893.0,1.2287333333333332,824.2548833333333,7.0,10.0,3.0,14.0,218.0,1317912818.387,apreacceptedcomplete,12750.0,174968,False,1038375.7269999981
10982.0,SCHEDULE,893.0,0.0140166666666666,824.2689,8.0,10.0,3.0,14.0,218.0,1317912819.228,wcompleterenaanvraagschedule,12750.0,174968,False,1038374.8860001564
10982.0,COMPLETE,893.0,0.0162166666666666,824.2851166666667,9.0,10.0,3.0,14.0,218.0,1317912820.201,wafhandelenleadscomplete,12750.0,174968,False,1038373.9130001068
10982.0,START,893.0,0.1521666666666666,824.4372833333333,10.0,10.0,3.0,14.0,218.0,1317912829.331,wcompleterenaanvraagstart,12750.0,174968,False,1038364.7829999924
10982.0,COMPLETE,900.0,6.708116666666666,831.1454,11.0,10.0,3.0,15.0,218.0,1317913231.818,wcompleterenaanvraagcomplete,12750.0,174968,False,1037962.2960000038
10982.0,START,930.0,3.399366666666667,861.44355,18.0,10.0,3.0,15.0,219.0,1317915049.707,wcompleterenaanvraagstart,12750.0,174968,False,1036144.4070000648
10982.0,COMPLETE,935.0,5.082133333333333,866.5256833333333,19.0,10.0,3.0,15.0,219.0,1317915354.635,aacceptedcomplete,12750.0,174968,False,1035839.4790000916
10982.0,COMPLETE,936.0,0.0,867.4512833333333,20.0,10.0,3.0,15.0,220.0,1317915410.171,afinalizedcomplete,12750.0,174968,False,1035783.9430000782
10982.0,COMPLETE,936.0,0.9256,867.4512833333333,21.0,10.0,3.0,15.0,220.0,1317915410.171,oselectedcomplete,12750.0,174968,False,1035783.9430000782
10982.0,COMPLETE,936.0,0.0191666666666666,867.47045,22.0,10.0,3.0,15.0,220.0,1317915411.321,ocreatedcomplete,12750.0,174968,False,1035782.7929999828
10982.0,COMPLETE,936.0,0.00045,867.4709,23.0,10.0,3.0,15.0,220.0,1317915411.348,osentcomplete,12750.0,174968,False,1035782.7660000324
10982.0,SCHEDULE,936.0,0.0023,867.4732,24.0,10.0,3.0,15.0,220.0,1317915411.486,wnabellenoffertesschedule,12750.0,174968,False,1035782.628000021
10982.0,COMPLETE,936.0,0.02895,867.50215,25.0,10.0,3.0,15.0,220.0,1317915413.223,wcompleterenaanvraagcomplete,12750.0,174968,False,1035780.8910000324
10982.0,START,793.0,7056.577883333333,7924.080033333334,26.0,10.0,1.0,13.0,367.0,1318338807.896,wnabellenoffertesstart,12750.0,174968,False,612386.2180001736
10982.0,COMPLETE,815.0,22.282466666666668,7946.3625,27.0,10.0,1.0,13.0,364.0,1318340144.844,wnabellenoffertescomplete,12750.0,174968,False,611049.2699999809
10982.0,START,838.0,23.171366666666668,7969.533866666667,28.0,10.0,1.0,13.0,366.0,1318341535.126,wnabellenoffertesstart,12750.0,174968,False,609658.9880001545
