Responsible_actor;SUMleges;Case ID;Aanleg (Uitvoeren werk of werkzaamheid);Bouw;Brandveilig gebruik (melding);Brandveilig gebruik (vergunning);Flora en Fauna;Gebiedsbescherming;Handelen in strijd met regels RO;Inrit/Uitweg;Integraal;Kap;Milieu (melding);Milieu (neutraal wijziging);Milieu (omgevingsvergunning beperkte milieutoets);Milieu (vergunning);Monument;Reclame;Sloop;Activity;monitoringResource;question;Resource;Complete Timestamp;duration;month;weekday;hour;remtime;elapsed
560604;63.225;6966306;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_810\\complete;560604;EMPTY;560602;2012-11-14 09:00:00;0.0;11;2;9;558683.0;5619600.0
560604;63.225;6966306;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_4\\complete;560604;EMPTY;560752;2012-11-14 09:00:00;0.0;11;2;9;558683.0;5619600.0
560604;63.225;6966306;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_4\\complete;560604;EMPTY;560602;2012-11-14 09:00:00;88594.23333330001;11;2;9;558683.0;5619600.0
560604;63.225;6966306;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;02_DRZ_010\\complete;560604;False;1254625;2012-09-13 20:25:46;0.0333333333333;9;3;20;5874337.0;303946.0
560604;63.225;6966306;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_1\\complete;560604;EMPTY;1254625;2012-09-13 20:25:44;0.0;9;3;20;5874339.0;303944.0
560604;63.225;6966306;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_2\\complete;560604;EMPTY;1254625;2012-09-13 20:25:44;3.5;9;3;20;5874339.0;303944.0
560604;63.225;6966306;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;05_EIND_010\\complete;560604;False;1254625;2012-09-13 20:22:14;0.0;9;3;20;5874549.0;303734.0
560604;63.225;6966306;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_020\\complete;560604;True;1254625;2012-09-13 20:22:14;0.0;9;3;20;5874549.0;303734.0
560604;63.225;6966306;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;03_GBH_005\\complete;560604;True;1254625;2012-09-13 20:22:14;0.0;9;3;20;5874549.0;303734.0
560604;63.225;6966306;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_011\\complete;560604;False;1254625;2012-09-13 20:22:14;0.0;9;3;20;5874549.0;303734.0
560604;63.225;6966306;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16_LGSV_010\\complete;560604;False;1254625;2012-09-13 20:22:14;0.0;9;3;20;5874549.0;303734.0
560604;63.225;6966306;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_015\\complete;560604;EMPTY;1254625;2012-09-13 20:22:14;5062.23333333;9;3;20;5874549.0;303734.0
560604;63.225;6966306;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_010\\complete;1254625;EMPTY;1254625;2012-09-10 08:00:00;0.0;9;0;8;6178283.0;0.0
560600;0.0;6966731;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_820\\complete;560600;EMPTY;560600;2012-11-07 19:35:42;0.1;11;2;19;0.0;5052942.0
560600;0.0;6966731;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_815\\complete;560600;EMPTY;560600;2012-11-07 19:35:36;0.0166666666667;11;2;19;6.0;5052936.0
560600;0.0;6966731;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_814\\complete;560600;EMPTY;560600;2012-11-07 19:35:35;0.08333333333330001;11;2;19;7.0;5052935.0
560600;0.0;6966731;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_175\\complete;560600;EMPTY;560600;2012-11-07 19:35:30;6.61666666667;11;2;19;12.0;5052930.0
560600;0.0;6966731;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_150\\complete;560600;EMPTY;560600;2012-11-07 19:28:53;0.0166666666667;11;2;19;409.0;5052533.0
560600;0.0;6966731;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_110\\complete;560600;False;560600;2012-11-07 19:28:52;0.0333333333333;11;2;19;410.0;5052532.0
560600;0.0;6966731;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_090_3\\complete;560600;EMPTY;560600;2012-11-07 19:28:50;0.133333333333;11;2;19;412.0;5052530.0
560600;0.0;6966731;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_090_1\\complete;560600;EMPTY;560600;2012-11-07 19:28:42;0.0;11;2;19;420.0;5052522.0
560600;0.0;6966731;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_090_2\\complete;560600;EMPTY;560600;2012-11-07 19:28:42;0.05;11;2;19;420.0;5052522.0
560600;0.0;6966731;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_075\\complete;560600;EMPTY;560600;2012-11-07 19:28:39;2.11666666667;11;2;19;423.0;5052519.0
560600;0.0;6966731;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_070_4\\complete;560600;EMPTY;560600;2012-11-07 19:26:32;0.0;11;2;19;550.0;5052392.0
560600;0.0;6966731;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_070_5\\complete;560600;EMPTY;560600;2012-11-07 19:26:32;0.06666666666669999;11;2;19;550.0;5052392.0
560600;0.0;6966731;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_070_2\\complete;560600;False;560600;2012-11-07 19:26:28;0.05;11;2;19;554.0;5052388.0
560600;0.0;6966731;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_070_1\\complete;560600;EMPTY;560600;2012-11-07 19:26:25;0.116666666667;11;2;19;557.0;5052385.0
560600;0.0;6966731;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_060\\complete;560600;True;560600;2012-11-07 19:26:18;3.4333333333300002;11;2;19;564.0;5052378.0
560600;0.0;6966731;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_030\\complete;560600;False;560600;2012-11-07 19:22:52;90.7;11;2;19;770.0;5052172.0
560600;0.0;6966731;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_810\\complete;560600;EMPTY;560600;2012-11-07 17:52:10;15.95;11;2;17;6212.0;5046730.0
560600;0.0;6966731;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_099\\complete;560600;False;560600;2012-11-07 17:36:13;63936.21666669999;11;2;17;7169.0;5045773.0
560600;0.0;6966731;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_020_2\\complete;560600;EMPTY;560600;2012-09-24 08:00:00;0.0;9;0;8;3843342.0;1209600.0
560600;0.0;6966731;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_065_2\\complete;560600;EMPTY;560600;2012-09-24 08:00:00;3693.91666667;9;0;8;3843342.0;1209600.0
560600;0.0;6966731;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_025\\complete;560600;EMPTY;560600;2012-09-21 18:26:05;0.1;9;4;18;4064977.0;987965.0
560600;0.0;6966731;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_020_1\\complete;560600;EMPTY;560600;2012-09-21 18:25:59;0.0333333333333;9;4;18;4064983.0;987959.0
560600;0.0;6966731;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_010\\complete;560600;42;560600;2012-09-21 18:25:57;0.05;9;4;18;4064985.0;987957.0
560600;0.0;6966731;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_005\\complete;560600;False;560600;2012-09-21 18:25:54;0.05;9;4;18;4064988.0;987954.0
560600;0.0;6966731;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_180\\complete;560600;False;560600;2012-09-21 18:25:51;0.05;9;4;18;4064991.0;987951.0
560600;0.0;6966731;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_110_2\\complete;560600;EMPTY;560600;2012-09-21 18:25:48;0.0333333333333;9;4;18;4064994.0;987948.0
560600;0.0;6966731;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_110_1\\complete;560600;EMPTY;560600;2012-09-21 18:25:46;2065.76666667;9;4;18;4064996.0;987946.0
560600;0.0;6966731;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_020_2\\complete;560600;EMPTY;560600;2012-09-20 08:00:00;370.46666666699997;9;3;8;4188942.0;864000.0
560600;0.0;6966731;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_020_1\\complete;560600;EMPTY;560600;2012-09-20 01:49:32;7535.21666667;9;3;1;4211170.0;841772.0
560600;0.0;6966731;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_065_1\\complete;560600;EMPTY;560600;2012-09-14 20:14:19;0.18333333333299998;9;4;20;4663283.0;389659.0
560600;0.0;6966731;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04_BPT_005\\complete;560600;True;560600;2012-09-14 20:14:08;0.0;9;4;20;4663294.0;389648.0
560600;0.0;6966731;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_061\\complete;560600;EMPTY;560600;2012-09-14 20:14:08;1454.31666667;9;4;20;4663294.0;389648.0
560600;0.0;6966731;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;02_DRZ_010\\complete;560600;False;560602;2012-09-13 19:59:49;0.633333333333;9;3;19;4750553.0;302389.0
560600;0.0;6966731;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_1\\complete;560600;EMPTY;560602;2012-09-13 19:59:11;0.0;9;3;19;4750591.0;302351.0
560600;0.0;6966731;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_2\\complete;560600;EMPTY;560602;2012-09-13 19:59:11;0.933333333333;9;3;19;4750591.0;302351.0
560600;0.0;6966731;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;05_EIND_010\\complete;560600;False;560602;2012-09-13 19:58:15;0.0;9;3;19;4750647.0;302295.0
560600;0.0;6966731;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_020\\complete;560600;True;560602;2012-09-13 19:58:15;0.0;9;3;19;4750647.0;302295.0
560600;0.0;6966731;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;03_GBH_005\\complete;560600;True;560602;2012-09-13 19:58:15;0.0;9;3;19;4750647.0;302295.0
560600;0.0;6966731;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_011\\complete;560600;False;560602;2012-09-13 19:58:15;0.0;9;3;19;4750647.0;302295.0
560600;0.0;6966731;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16_LGSV_010\\complete;560600;False;560602;2012-09-13 19:58:15;0.0;9;3;19;4750647.0;302295.0
560600;0.0;6966731;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_015\\complete;560600;EMPTY;560602;2012-09-13 19:58:15;5038.25;9;3;19;4750647.0;302295.0
560600;0.0;6966731;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_010\\complete;560602;EMPTY;560602;2012-09-10 08:00:00;0.0;9;0;8;5052942.0;0.0
560604;883.9782;6972103;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_820\\complete;560604;EMPTY;560429;2012-12-14 20:03:05;0.366666666667;12;4;20;0.0;8164985.0
560604;883.9782;6972103;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_814\\complete;560604;EMPTY;560429;2012-12-14 20:02:43;0.0;12;4;20;22.0;8164963.0
560604;883.9782;6972103;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_815\\complete;560604;EMPTY;560429;2012-12-14 20:02:43;0.05;12;4;20;22.0;8164963.0
560604;883.9782;6972103;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_BB_770\\complete;560604;EMPTY;560429;2012-12-14 20:02:40;0.0;12;4;20;25.0;8164960.0
560604;883.9782;6972103;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_BB_775\\complete;560604;EMPTY;560429;2012-12-14 20:02:40;0.0166666666667;12;4;20;25.0;8164960.0
560604;883.9782;6972103;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_BB_540\\complete;560604;False;560429;2012-12-14 20:02:39;44702.4833333;12;4;20;26.0;8164959.0
560604;883.9782;6972103;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_519\\complete;560604;False;560602;2012-11-13 19:00:10;0.166666666667;11;1;19;2682175.0;5482810.0
560604;883.9782;6972103;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_515\\complete;560604;EMPTY;560602;2012-11-13 19:00:00;0.0;11;1;19;2682185.0;5482800.0
560604;883.9782;6972103;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_516\\complete;560604;EMPTY;560602;2012-11-13 19:00:00;0.0166666666667;11;1;19;2682185.0;5482800.0
560604;883.9782;6972103;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_510_3\\complete;560604;EMPTY;560602;2012-11-13 18:59:59;0.1;11;1;18;2682186.0;5482799.0
560604;883.9782;6972103;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_510_1\\complete;560604;EMPTY;560602;2012-11-13 18:59:53;0.15;11;1;18;2682192.0;5482793.0
560604;883.9782;6972103;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_495\\complete;560604;EMPTY;560602;2012-11-13 18:59:44;1384.11666667;11;1;18;2682201.0;5482784.0
560604;883.9782;6972103;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_500\\complete;560604;42;560602;2012-11-13 18:59:44;0.0;11;1;18;2682201.0;5482784.0
560604;883.9782;6972103;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;16_LGSD_010\\complete;560604;False;560602;2012-11-13 18:59:44;0.0;11;1;18;2682201.0;5482784.0
560604;883.9782;6972103;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_490_4\\complete;560604;EMPTY;560604;2012-11-12 19:55:37;0.0;11;0;19;2765248.0;5399737.0
560604;883.9782;6972103;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_491\\complete;560604;False;560604;2012-11-12 19:55:37;4361.26666667;11;0;19;2765248.0;5399737.0
560604;883.9782;6972103;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_490_1\\complete;560604;EMPTY;560604;2012-11-09 19:14:21;0.0;11;4;19;3026924.0;5138061.0
560604;883.9782;6972103;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_490_2\\complete;560604;False;560604;2012-11-09 19:14:21;0.0166666666667;11;4;19;3026924.0;5138061.0
560604;883.9782;6972103;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_375\\complete;560604;EMPTY;560604;2012-11-09 19:14:20;0.0;11;4;19;3026925.0;5138060.0
560604;883.9782;6972103;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_370\\complete;560604;EMPTY;560604;2012-11-09 19:14:20;0.0;11;4;19;3026925.0;5138060.0
560604;883.9782;6972103;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_480\\complete;560604;False;560604;2012-11-09 19:14:20;0.0;11;4;19;3026925.0;5138060.0
560604;883.9782;6972103;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;11_AH_II_010\\complete;560604;False;560604;2012-11-09 19:14:20;0.0;11;4;19;3026925.0;5138060.0
560604;883.9782;6972103;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_430\\complete;560604;False;560604;2012-11-09 19:14:20;0.0;11;4;19;3026925.0;5138060.0
560604;883.9782;6972103;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_380\\complete;560604;False;560604;2012-11-09 19:14:20;0.0;11;4;19;3026925.0;5138060.0
560604;883.9782;6972103;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;09_AH_I_010\\complete;560604;False;560604;2012-11-09 19:14:20;0.0166666666667;11;4;19;3026925.0;5138060.0
560604;883.9782;6972103;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_330\\complete;560604;False;560604;2012-11-09 19:14:19;0.06666666666669999;11;4;19;3026926.0;5138059.0
560604;883.9782;6972103;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_250_2\\complete;560604;EMPTY;560604;2012-11-09 19:14:15;0.0333333333333;11;4;19;3026930.0;5138055.0
560604;883.9782;6972103;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_250_1\\complete;560604;EMPTY;560604;2012-11-09 19:14:13;0.06666666666669999;11;4;19;3026932.0;5138053.0
560604;883.9782;6972103;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_195\\complete;560604;EMPTY;560604;2012-11-09 19:14:09;0.0;11;4;19;3026936.0;5138049.0
560604;883.9782;6972103;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_200\\complete;560604;False;560604;2012-11-09 19:14:09;0.0;11;4;19;3026936.0;5138049.0
560604;883.9782;6972103;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_196\\complete;560604;False;560604;2012-11-09 19:14:09;0.0166666666667;11;4;19;3026936.0;5138049.0
560604;883.9782;6972103;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;08_AWB45_005\\complete;560604;True;560604;2012-11-09 19:14:08;0.133333333333;11;4;19;3026937.0;5138048.0
560604;883.9782;6972103;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_110_2\\complete;560604;EMPTY;560604;2012-11-09 19:14:00;0.0;11;4;19;3026945.0;5138040.0
560604;883.9782;6972103;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_180\\complete;560604;False;560604;2012-11-09 19:14:00;0.0166666666667;11;4;19;3026945.0;5138040.0
560604;883.9782;6972103;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_110_1\\complete;560604;EMPTY;560604;2012-11-09 19:13:59;0.0333333333333;11;4;19;3026946.0;5138039.0
560604;883.9782;6972103;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_100_0\\complete;560604;False;560604;2012-11-09 19:13:57;0.133333333333;11;4;19;3026948.0;5138037.0
560604;883.9782;6972103;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_065_1\\complete;560604;EMPTY;560604;2012-11-09 19:13:49;0.0;11;4;19;3026956.0;5138029.0
560604;883.9782;6972103;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_065_2\\complete;560604;EMPTY;560604;2012-11-09 19:13:49;0.4;11;4;19;3026956.0;5138029.0
560604;883.9782;6972103;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;04_BPT_005\\complete;560604;True;560604;2012-11-09 19:13:25;0.0;11;4;19;3026980.0;5138005.0
560604;883.9782;6972103;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_061\\complete;560604;EMPTY;560604;2012-11-09 19:13:25;4933.41666667;11;4;19;3026980.0;5138005.0
560604;883.9782;6972103;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_510_2\\complete;560604;EMPTY;560602;2012-11-06 09:00:00;0.0;11;1;9;3322985.0;4842000.0
560604;883.9782;6972103;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_490_5\\complete;560604;EMPTY;560602;2012-11-06 09:00:00;0.0;11;1;9;3322985.0;4842000.0
560604;883.9782;6972103;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_810\\complete;560604;EMPTY;560429;2012-11-06 09:00:00;67055.95;11;1;9;3322985.0;4842000.0
560604;883.9782;6972103;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_510_4\\complete;560604;EMPTY;560602;2012-11-06 09:00:00;0.0;11;1;9;3322985.0;4842000.0
560604;883.9782;6972103;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;02_DRZ_010\\complete;560604;False;1254625;2012-09-20 19:24:03;0.0333333333333;9;3;19;7346342.0;818643.0
560604;883.9782;6972103;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_030_2\\complete;560604;EMPTY;1254625;2012-09-20 19:24:01;0.0;9;3;19;7346344.0;818641.0
560604;883.9782;6972103;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_030_1\\complete;560604;EMPTY;1254625;2012-09-20 19:24:01;0.816666666667;9;3;19;7346344.0;818641.0
560604;883.9782;6972103;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;16_LGSV_010\\complete;560604;False;1254625;2012-09-20 19:23:12;0.0;9;3;19;7346393.0;818592.0
560604;883.9782;6972103;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;05_EIND_010\\complete;560604;False;1254625;2012-09-20 19:23:12;0.0;9;3;19;7346393.0;818592.0
560604;883.9782;6972103;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;03_GBH_005\\complete;560604;True;1254625;2012-09-20 19:23:12;0.0166666666667;9;3;19;7346393.0;818592.0
560604;883.9782;6972103;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_020\\complete;560604;True;1254625;2012-09-20 19:23:11;0.0;9;3;19;7346394.0;818591.0
560604;883.9782;6972103;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_011\\complete;560604;False;1254625;2012-09-20 19:23:11;0.0;9;3;19;7346394.0;818591.0
560604;883.9782;6972103;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_015\\complete;560604;EMPTY;1254625;2012-09-20 19:23:11;13643.183333300001;9;3;19;7346394.0;818591.0
560604;883.9782;6972103;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_010\\complete;1254625;EMPTY;1254625;2012-09-11 08:00:00;0.0;9;1;8;8164985.0;0.0
560600;63.225;6973577;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_820\\complete;560600;EMPTY;560600;2013-01-29 17:40:03;0.166666666667;1;1;17;0.0;12044403.0
560600;63.225;6973577;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_815\\complete;560600;EMPTY;560600;2013-01-29 17:39:53;0.0166666666667;1;1;17;10.0;12044393.0
560600;63.225;6973577;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_814\\complete;560600;EMPTY;560600;2013-01-29 17:39:52;0.05;1;1;17;11.0;12044392.0
560600;63.225;6973577;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_BB_775\\complete;560600;EMPTY;560600;2013-01-29 17:39:49;0.0166666666667;1;1;17;14.0;12044389.0
560600;63.225;6973577;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_BB_770\\complete;560600;EMPTY;560600;2013-01-29 17:39:48;0.0;1;1;17;15.0;12044388.0
560600;63.225;6973577;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_BB_540\\complete;560600;False;560600;2013-01-29 17:39:48;169945.666667;1;1;17;15.0;12044388.0
560600;63.225;6973577;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_519\\complete;560600;False;560602;2012-10-03 17:14:08;0.0333333333333;10;2;17;10196755.0;1847648.0
560600;63.225;6973577;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_515\\complete;560600;EMPTY;560602;2012-10-03 17:14:06;0.0;10;2;17;10196757.0;1847646.0
560600;63.225;6973577;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_516\\complete;560600;EMPTY;560602;2012-10-03 17:14:06;0.0;10;2;17;10196757.0;1847646.0
560600;63.225;6973577;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_4\\complete;560600;EMPTY;560602;2012-10-03 17:14:06;0.0166666666667;10;2;17;10196757.0;1847646.0
560600;63.225;6973577;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_3\\complete;560600;EMPTY;560602;2012-10-03 17:14:05;0.0333333333333;10;2;17;10196758.0;1847645.0
560600;63.225;6973577;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_1\\complete;560600;EMPTY;560602;2012-10-03 17:14:03;0.0;10;2;17;10196760.0;1847643.0
560600;63.225;6973577;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_2\\complete;560600;EMPTY;560602;2012-10-03 17:14:03;0.0166666666667;10;2;17;10196760.0;1847643.0
560600;63.225;6973577;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_495\\complete;560600;EMPTY;560602;2012-10-03 17:14:02;0.0;10;2;17;10196761.0;1847642.0
560600;63.225;6973577;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16_LGSD_010\\complete;560600;False;560602;2012-10-03 17:14:02;0.0;10;2;17;10196761.0;1847642.0
560600;63.225;6973577;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_500\\complete;560600;42;560602;2012-10-03 17:14:02;554.0333333330001;10;2;17;10196761.0;1847642.0
560600;63.225;6973577;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_5\\complete;560600;EMPTY;560602;2012-10-03 08:00:00;0.0;10;2;8;10230003.0;1814400.0
560600;63.225;6973577;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_810\\complete;560600;EMPTY;560600;2012-10-03 08:00:00;2215.25;10;2;8;10230003.0;1814400.0
560600;63.225;6973577;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_4\\complete;560600;EMPTY;560600;2012-10-01 19:04:45;0.0;10;0;19;10362918.0;1681485.0
560600;63.225;6973577;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_491\\complete;560600;False;560600;2012-10-01 19:04:45;0.666666666667;10;0;19;10362918.0;1681485.0
