Case ID;Activity;activity_duration;Complete Timestamp;timesincemidnight;month;weekday;hour;timesincecasestart;open_cases;remtime
6397;Collateral_check;26.1666666667;2014-07-08 15:10:55;910;7;1;15;298.716666667;68;3031.0
6397;Credit_worthiness_check;87.4;2014-07-08 14:44:45;884;7;1;14;272.55;69;4601.0
6397;Completeness_check;66.0166666667;2014-07-08 13:17:21;797;7;1;13;185.15;65;9845.0
6397;Collection_of_documents;101.816666667;2014-07-08 12:11:20;731;7;1;12;119.133333333;59;13806.0
6397;Acceptance_of_requests;17.3166666667;2014-07-08 10:29:31;629;7;1;10;17.3166666667;58;19915.0
6397;Register;0.0;2014-07-08 10:12:12;612;7;1;10;0.0;55;20954.0
6398;Requirements_review;8.13333333333;2014-07-08 16:24:16;984;7;1;16;371.55;62;0.0
6398;Credit_committee;76.8166666667;2014-07-08 16:16:08;976;7;1;16;363.416666667;65;488.0
6398;Collateral_check;37.3333333333;2014-07-08 14:59:19;899;7;1;14;286.6;70;5097.0
6398;Credit_worthiness_check;86.0166666667;2014-07-08 14:21:59;861;7;1;14;249.266666667;71;7337.0
6398;Completeness_check;67.7;2014-07-08 12:55:58;775;7;1;12;163.25;64;12498.0
6398;Collection_of_documents;78.6166666667;2014-07-08 11:48:16;708;7;1;11;95.55;61;16560.0
6398;Acceptance_of_requests;16.9333333333;2014-07-08 10:29:39;629;7;1;10;16.9333333333;58;21277.0
6398;Register;0.0;2014-07-08 10:12:43;612;7;1;10;0.0;56;22293.0
6399;Requirements_review;10.6333333333;2014-07-08 16:16:40;976;7;1;16;360.25;64;0.0
6399;Credit_committee;53.7166666667;2014-07-08 16:06:02;966;7;1;16;349.616666667;66;638.0
6399;Collateral_check;23.3833333333;2014-07-08 15:12:19;912;7;1;15;295.9;69;3861.0
6399;Credit_worthiness_check;79.65;2014-07-08 14:48:56;888;7;1;14;272.516666667;70;5264.0
6399;Completeness_check;54.9166666667;2014-07-08 13:29:17;809;7;1;13;192.866666667;67;10043.0
6399;Collection_of_documents;119.35;2014-07-08 12:34:22;754;7;1;12;137.95;60;13338.0
6399;Acceptance_of_requests;18.6;2014-07-08 10:35:01;635;7;1;10;18.6;58;20499.0
6399;Register;0.0;2014-07-08 10:16:25;616;7;1;10;0.0;57;21615.0
6400;Requirements_review;7.06666666667;2014-07-08 15:22:31;922;7;1;15;295.233333333;66;0.0
6400;Credit_committee;20.2;2014-07-08 15:15:27;915;7;1;15;288.166666667;68;424.0
6400;Collateral_check;54.5333333333;2014-07-08 14:55:15;895;7;1;14;267.966666667;70;1636.0
6400;Credit_worthiness_check;79.3333333333;2014-07-08 14:00:43;840;7;1;14;213.433333333;69;4908.0
6400;Completeness_check;72.5833333333;2014-07-08 12:41:23;761;7;1;12;134.1;61;9668.0
6400;Collection_of_documents;49.7;2014-07-08 11:28:48;688;7;1;11;61.5166666667;63;14023.0
6400;Acceptance_of_requests;11.8166666667;2014-07-08 10:39:06;639;7;1;10;11.8166666667;60;17005.0
6400;Register;0.0;2014-07-08 10:27:17;627;7;1;10;0.0;57;17714.0
6401;Requirements_review;5.15;2014-07-08 15:52:51;952;7;1;15;324.25;65;0.0
6401;Credit_committee;59.8333333333;2014-07-08 15:47:42;947;7;1;15;319.1;68;309.0
6401;Collateral_check;49.6833333333;2014-07-08 14:47:52;887;7;1;14;259.266666667;70;3899.0
6401;Credit_worthiness_check;75.75;2014-07-08 13:58:11;838;7;1;13;209.583333333;69;6880.0
6401;Completeness_check;48.2333333333;2014-07-08 12:42:26;762;7;1;12;133.833333333;62;11425.0
6401;Collection_of_documents;65.8666666667;2014-07-08 11:54:12;714;7;1;11;85.6;60;14319.0
6401;Acceptance_of_requests;19.7333333333;2014-07-08 10:48:20;648;7;1;10;19.7333333333;61;18271.0
6401;Register;0.0;2014-07-08 10:28:36;628;7;1;10;0.0;58;19455.0
6402;Requirements_review;6.71666666667;2014-07-08 16:38:06;998;7;1;16;367.416666667;63;0.0
6402;Credit_committee;31.3333333333;2014-07-08 16:31:23;991;7;1;16;360.7;64;403.0
6402;Collateral_check;65.0666666667;2014-07-08 16:00:03;960;7;1;16;329.366666667;66;2283.0
6402;Credit_worthiness_check;94.15;2014-07-08 14:54:59;894;7;1;14;264.3;70;6187.0
6402;Completeness_check;77.3166666667;2014-07-08 13:20:50;800;7;1;13;170.15;65;11836.0
6402;Collection_of_documents;76.45;2014-07-08 12:03:31;723;7;1;12;92.8333333333;61;16475.0
6402;Acceptance_of_requests;16.3833333333;2014-07-08 10:47:04;647;7;1;10;16.3833333333;62;21062.0
6402;Register;0.0;2014-07-08 10:30:41;630;7;1;10;0.0;59;22045.0
6403;Requirements_review;14.5333333333;2014-07-08 16:22:27;982;7;1;16;348.75;63;0.0
6403;Credit_committee;42.05;2014-07-08 16:07:55;967;7;1;16;334.216666667;66;872.0
6403;Collateral_check;23.15;2014-07-08 15:25:52;925;7;1;15;292.166666667;66;3395.0
6403;Credit_worthiness_check;73.2333333333;2014-07-08 15:02:43;902;7;1;15;269.016666667;69;4784.0
6403;Completeness_check;68.4166666667;2014-07-08 13:49:29;829;7;1;13;195.783333333;69;9178.0
6403;Collection_of_documents;117.983333333;2014-07-08 12:41:04;761;7;1;12;127.366666667;61;13283.0
6403;Acceptance_of_requests;9.38333333333;2014-07-08 10:43:05;643;7;1;10;9.38333333333;62;20362.0
6403;Register;0.0;2014-07-08 10:33:42;633;7;1;10;0.0;59;20925.0
6404;Requirements_review;8.98333333333;2014-07-08 16:34:15;994;7;1;16;359.083333333;63;0.0
6404;Credit_committee;26.7333333333;2014-07-08 16:25:16;985;7;1;16;350.1;62;539.0
6404;Collateral_check;37.0666666667;2014-07-08 15:58:32;958;7;1;15;323.366666667;65;2143.0
6404;Credit_worthiness_check;75.9;2014-07-08 15:21:28;921;7;1;15;286.3;68;4367.0
6404;Completeness_check;54.9166666667;2014-07-08 14:05:34;845;7;1;14;210.4;73;8921.0
6404;Collection_of_documents;138.25;2014-07-08 13:10:39;790;7;1;13;155.483333333;66;12216.0
6404;Acceptance_of_requests;17.2333333333;2014-07-08 10:52:24;652;7;1;10;17.2333333333;61;20511.0
6404;Register;0.0;2014-07-08 10:35:10;635;7;1;10;0.0;59;21545.0
6405;Requirements_review;10.8333333333;2014-07-09 08:50:17;530;7;2;8;1334.03333333;68;0.0
6405;Credit_committee;972.566666667;2014-07-09 08:39:27;519;7;2;8;1323.2;69;650.0
6405;Collateral_check;27.05;2014-07-08 16:26:53;986;7;1;16;350.633333333;63;59004.0
6405;Credit_worthiness_check;75.9666666667;2014-07-08 15:59:50;959;7;1;15;323.583333333;66;60627.0
6405;Completeness_check;87.4;2014-07-08 14:43:52;883;7;1;14;247.616666667;70;65185.0
6405;Collection_of_documents;142.25;2014-07-08 13:16:28;796;7;1;13;160.216666667;65;70429.0
6405;Acceptance_of_requests;17.9666666667;2014-07-08 10:54:13;654;7;1;10;17.9666666667;62;78964.0
6405;Register;0.0;2014-07-08 10:36:15;636;7;1;10;0.0;60;80042.0
6406;Requirements_review;14.25;2014-07-08 16:01:11;961;7;1;16;321.9;65;0.0
6406;Credit_committee;32.3;2014-07-08 15:46:56;946;7;1;15;307.65;68;855.0
6406;Collateral_check;42.2;2014-07-08 15:14:38;914;7;1;15;275.35;68;2793.0
6406;Credit_worthiness_check;70.4166666667;2014-07-08 14:32:26;872;7;1;14;233.15;70;5325.0
6406;Completeness_check;60.0333333333;2014-07-08 13:22:01;802;7;1;13;162.733333333;65;9550.0
6406;Collection_of_documents;84.0666666667;2014-07-08 12:21:59;741;7;1;12;102.7;57;13152.0
6406;Acceptance_of_requests;18.6333333333;2014-07-08 10:57:55;657;7;1;10;18.6333333333;62;18196.0
6406;Register;0.0;2014-07-08 10:39:17;639;7;1;10;0.0;61;19314.0
6407;Requirements_review;5.8;2014-07-08 16:58:21;1018;7;1;16;378.083333333;64;0.0
6407;Credit_committee;64.1833333333;2014-07-08 16:52:33;1012;7;1;16;372.283333333;66;348.0
6407;Collateral_check;70.6833333333;2014-07-08 15:48:22;948;7;1;15;308.1;67;4199.0
6407;Credit_worthiness_check;85.8666666667;2014-07-08 14:37:41;877;7;1;14;237.416666667;70;8440.0
6407;Completeness_check;57.7166666667;2014-07-08 13:11:49;791;7;1;13;151.55;65;13592.0
6407;Collection_of_documents;84.05;2014-07-08 12:14:06;734;7;1;12;93.8333333333;58;17055.0
6407;Acceptance_of_requests;9.78333333333;2014-07-08 10:50:03;650;7;1;10;9.78333333333;61;22098.0
6407;Register;0.0;2014-07-08 10:40:16;640;7;1;10;0.0;62;22685.0
6408;Requirements_review;10.7333333333;2014-07-08 16:17:39;977;7;1;16;323.716666667;62;0.0
6408;Credit_committee;25.0166666667;2014-07-08 16:06:55;966;7;1;16;312.983333333;66;644.0
6408;Collateral_check;58.3333333333;2014-07-08 15:41:54;941;7;1;15;287.966666667;68;2145.0
6408;Credit_worthiness_check;79.7166666667;2014-07-08 14:43:34;883;7;1;14;229.633333333;70;5645.0
6408;Completeness_check;49.1833333333;2014-07-08 13:23:51;803;7;1;13;149.916666667;65;10428.0
6408;Collection_of_documents;84.2;2014-07-08 12:34:40;754;7;1;12;100.733333333;60;13379.0
6408;Acceptance_of_requests;16.5333333333;2014-07-08 11:10:28;670;7;1;11;16.5333333333;63;18431.0
6408;Register;0.0;2014-07-08 10:53:56;653;7;1;10;0.0;62;19423.0
6409;Requirements_review;12.4333333333;2014-07-08 16:27:56;987;7;1;16;330.8;63;0.0
6409;Credit_committee;25.7833333333;2014-07-08 16:15:30;975;7;1;16;318.366666667;65;746.0
6409;Collateral_check;68.7;2014-07-08 15:49:43;949;7;1;15;292.583333333;67;2293.0
6409;Credit_worthiness_check;81.5;2014-07-08 14:41:01;881;7;1;14;223.883333333;70;6415.0
6409;Completeness_check;57.9666666667;2014-07-08 13:19:31;799;7;1;13;142.383333333;65;11305.0
6409;Collection_of_documents;70.5333333333;2014-07-08 12:21:33;741;7;1;12;84.4166666667;57;14783.0
6409;Acceptance_of_requests;13.8833333333;2014-07-08 11:11:01;671;7;1;11;13.8833333333;63;19015.0
6409;Register;0.0;2014-07-08 10:57:08;657;7;1;10;0.0;62;19848.0
6410;Requirements_review;920.05;2014-07-09 08:11:35;491;7;2;8;1272.08333333;63;0.0
6410;Credit_committee;38.8833333333;2014-07-08 16:51:32;1011;7;1;16;352.033333333;66;55203.0
6410;Collateral_check;29.8333333333;2014-07-08 16:12:39;972;7;1;16;313.15;64;57536.0
6410;Credit_worthiness_check;71.9666666667;2014-07-08 15:42:49;942;7;1;15;283.316666667;68;59326.0
6410;Completeness_check;55.6666666667;2014-07-08 14:30:51;870;7;1;14;211.35;70;63644.0
6410;Collection_of_documents;144.65;2014-07-08 13:35:11;815;7;1;13;155.683333333;69;66984.0
6410;Acceptance_of_requests;11.0333333333;2014-07-08 11:10:32;670;7;1;11;11.0333333333;63;75663.0
6410;Register;0.0;2014-07-08 10:59:30;659;7;1;10;0.0;63;76325.0
6411;Requirements_review;917.433333333;2014-07-09 08:11:05;491;7;2;8;1266.5;65;0.0
6411;Credit_committee;58.1333333333;2014-07-08 16:53:39;1013;7;1;16;349.066666667;65;55046.0
6411;Collateral_check;43.2333333333;2014-07-08 15:55:31;955;7;1;15;290.933333333;64;58534.0
6411;Credit_worthiness_check;83.7166666667;2014-07-08 15:12:17;912;7;1;15;247.7;69;61128.0
6411;Completeness_check;77.5833333333;2014-07-08 13:48:34;828;7;1;13;163.983333333;69;66151.0
6411;Collection_of_documents;70.2666666667;2014-07-08 12:30:59;750;7;1;12;86.4;60;70806.0
6411;Acceptance_of_requests;16.1333333333;2014-07-08 11:20:43;680;7;1;11;16.1333333333;61;75022.0
6411;Register;0.0;2014-07-08 11:04:35;664;7;1;11;0.0;63;75990.0
6412;Requirements_review;14.05;2014-07-08 16:51:07;1011;7;1;16;324.8;66;0.0
6412;Credit_committee;49.3;2014-07-08 16:37:04;997;7;1;16;310.75;63;843.0
6412;Collateral_check;33.3;2014-07-08 15:47:46;947;7;1;15;261.45;68;3801.0
6412;Credit_worthiness_check;73.8;2014-07-08 15:14:28;914;7;1;15;228.15;69;5799.0
6412;Completeness_check;77.2333333333;2014-07-08 14:00:40;840;7;1;14;154.35;69;10227.0
6412;Collection_of_documents;64.6666666667;2014-07-08 12:43:26;763;7;1;12;77.1166666667;62;14861.0
6412;Acceptance_of_requests;12.45;2014-07-08 11:38:46;698;7;1;11;12.45;63;18741.0
6412;Register;0.0;2014-07-08 11:26:19;686;7;1;11;0.0;62;19488.0
6413;Requirements_review;917.833333333;2014-07-09 08:11:32;491;7;2;8;1244.66666667;64;0.0
6413;Credit_committee;44.1833333333;2014-07-08 16:53:42;1013;7;1;16;326.833333333;65;55070.0
6413;Collateral_check;48.15;2014-07-08 16:09:31;969;7;1;16;282.65;66;57721.0
6413;Credit_worthiness_check;74.3;2014-07-08 15:21:22;921;7;1;15;234.5;68;60610.0
6413;Completeness_check;46.6;2014-07-08 14:07:04;847;7;1;14;160.2;74;65068.0
6413;Collection_of_documents;102.266666667;2014-07-08 13:20:28;800;7;1;13;113.6;65;67864.0
6413;Acceptance_of_requests;11.3333333333;2014-07-08 11:38:12;698;7;1;11;11.3333333333;62;74000.0
6413;Register;0.0;2014-07-08 11:26:52;686;7;1;11;0.0;63;74680.0
6414;Requirements_review;11.65;2014-07-09 09:50:40;590;7;2;9;1332.08333333;73;0.0
6414;Credit_committee;40.95;2014-07-09 09:39:01;579;7;2;9;1320.43333333;74;699.0
6414;Collateral_check;1015.28333333;2014-07-09 08:58:04;538;7;2;8;1279.48333333;69;3156.0
6414;Credit_worthiness_check;88.0333333333;2014-07-08 16:02:47;962;7;1;16;264.2;65;64073.0
6414;Completeness_check;80.8333333333;2014-07-08 14:34:45;874;7;1;14;176.166666667;70;69355.0
6414;Collection_of_documents;79.3833333333;2014-07-08 13:13:55;793;7;1;13;95.3333333333;65;74205.0
6414;Acceptance_of_requests;15.95;2014-07-08 11:54:32;714;7;1;11;15.95;59;78968.0
6414;Register;0.0;2014-07-08 11:38:35;698;7;1;11;0.0;63;79925.0
6415;Requirements_review;7.2;2014-07-09 09:35:13;575;7;2;9;1315.75;74;0.0
6415;Credit_committee;20.2;2014-07-09 09:28:01;568;7;2;9;1308.55;73;432.0
6415;Collateral_check;1009.45;2014-07-09 09:07:49;547;7;2;9;1288.35;71;1644.0
6415;Credit_worthiness_check;93.0;2014-07-08 16:18:22;978;7;1;16;278.9;62;62211.0
6415;Completeness_check;70.1;2014-07-08 14:45:22;885;7;1;14;185.9;70;67791.0
6415;Collection_of_documents;106.333333333;2014-07-08 13:35:16;815;7;1;13;115.8;69;71997.0
6415;Acceptance_of_requests;9.46666666667;2014-07-08 11:48:56;708;7;1;11;9.46666666667;61;78377.0
6415;Register;0.0;2014-07-08 11:39:28;699;7;1;11;0.0;64;78945.0
6416;Requirements_review;10.5333333333;2014-07-09 09:12:45;552;7;2;9;1289.0;71;0.0
6416;Credit_committee;983.6;2014-07-09 09:02:13;542;7;2;9;1278.46666667;68;632.0
6416;Collateral_check;68.1166666667;2014-07-08 16:38:37;998;7;1;16;294.866666667;63;59648.0
6416;Credit_worthiness_check;89.9166666667;2014-07-08 15:30:30;930;7;1;15;226.75;66;63735.0
6416;Completeness_check;74.5;2014-07-08 14:00:35;840;7;1;14;136.833333333;69;69130.0
6416;Collection_of_documents;44.05;2014-07-08 12:46:05;766;7;1;12;62.3333333333;63;73600.0
6416;Acceptance_of_requests;18.2833333333;2014-07-08 12:02:02;722;7;1;12;18.2833333333;60;76243.0
6416;Register;0.0;2014-07-08 11:43:45;703;7;1;11;0.0;64;77340.0
6417;Requirements_review;5.38333333333;2014-07-09 10:31:50;631;7;2;10;1361.66666667;72;0.0
6417;Credit_committee;38.1;2014-07-09 10:26:27;626;7;2;10;1356.28333333;71;323.0
6417;Collateral_check;28.5166666667;2014-07-09 09:48:21;588;7;2;9;1318.18333333;74;2609.0
6417;Credit_worthiness_check;1019.76666667;2014-07-09 09:19:50;559;7;2;9;1289.66666667;71;4320.0
6417;Completeness_check;77.7333333333;2014-07-08 16:20:04;980;7;1;16;269.9;63;65506.0
6417;Collection_of_documents;176.466666667;2014-07-08 15:02:20;902;7;1;15;192.166666667;69;70170.0
6417;Acceptance_of_requests;15.7;2014-07-08 12:05:52;725;7;1;12;15.7;60;80758.0
6417;Register;0.0;2014-07-08 11:50:10;710;7;1;11;0.0;61;81700.0
6418;Requirements_review;6.78333333333;2014-07-09 08:52:56;532;7;2;8;1261.96666667;68;0.0
6418;Credit_committee;955.65;2014-07-09 08:46:09;526;7;2;8;1255.18333333;68;407.0
6418;Collateral_check;65.35;2014-07-08 16:50:30;1010;7;1;16;299.533333333;67;57746.0
6418;Credit_worthiness_check;73.5166666667;2014-07-08 15:45:09;945;7;1;15;234.183333333;69;61667.0
6418;Completeness_check;68.6666666667;2014-07-08 14:31:38;871;7;1;14;160.666666667;71;66078.0
6418;Collection_of_documents;77.45;2014-07-08 13:22:58;802;7;1;13;92.0;65;70198.0
6418;Acceptance_of_requests;14.55;2014-07-08 12:05:31;725;7;1;12;14.55;60;74845.0
6418;Register;0.0;2014-07-08 11:50:58;710;7;1;11;0.0;62;75718.0
6419;Requirements_review;8.45;2014-07-09 08:49:55;529;7;2;8;1253.11666667;69;0.0
6419;Credit_committee;947.25;2014-07-09 08:41:28;521;7;2;8;1244.66666667;69;507.0
6419;Collateral_check;64.7833333333;2014-07-08 16:54:13;1014;7;1;16;297.416666667;65;57342.0
6419;Credit_worthiness_check;77.2;2014-07-08 15:49:26;949;7;1;15;232.633333333;67;61229.0
6419;Completeness_check;88.35;2014-07-08 14:32:14;872;7;1;14;155.433333333;70;65861.0
6419;Collection_of_documents;48.95;2014-07-08 13:03:53;783;7;1;13;67.0833333333;66;71162.0
6419;Acceptance_of_requests;18.1333333333;2014-07-08 12:14:56;734;7;1;12;18.1333333333;58;74099.0
6419;Register;0.0;2014-07-08 11:56:48;716;7;1;11;0.0;60;75187.0
6420;Requirements_review;7.68333333333;2014-07-09 10:48:15;648;7;2;10;1365.68333333;69;0.0
6420;Credit_committee;32.6666666667;2014-07-09 10:40:34;640;7;2;10;1358.0;71;461.0
6420;Collateral_check;36.5333333333;2014-07-09 10:07:54;607;7;2;10;1325.33333333;72;2421.0
6420;Credit_worthiness_check;1075.35;2014-07-09 09:31:22;571;7;2;9;1288.8;73;4613.0
6420;Completeness_check;81.8;2014-07-08 15:36:01;936;7;1;15;213.45;66;69134.0
6420;Collection_of_documents;114.45;2014-07-08 14:14:13;854;7;1;14;131.65;73;74042.0
6420;Acceptance_of_requests;17.2;2014-07-08 12:19:46;739;7;1;12;17.2;57;80909.0
6420;Register;0.0;2014-07-08 12:02:34;722;7;1;12;0.0;61;81941.0
6421;Requirements_review;8.05;2014-07-09 09:31:51;571;7;2;9;1286.35;72;0.0
6421;Credit_committee;50.9166666667;2014-07-09 09:23:48;563;7;2;9;1278.3;72;483.0
6421;Collateral_check;954.65;2014-07-09 08:32:53;512;7;2;8;1227.38333333;69;3538.0
6421;Credit_worthiness_check;79.7;2014-07-08 16:38:14;998;7;1;16;272.733333333;63;60817.0
6421;Completeness_check;86.1666666667;2014-07-08 15:18:32;918;7;1;15;193.033333333;69;65599.0
6421;Collection_of_documents;87.0;2014-07-08 13:52:22;832;7;1;13;106.866666667;70;70769.0
6421;Acceptance_of_requests;19.8666666667;2014-07-08 12:25:22;745;7;1;12;19.8666666667;58;75989.0
6421;Register;0.0;2014-07-08 12:05:30;725;7;1;12;0.0;60;77181.0
6422;Requirements_review;10.1833333333;2014-07-09 08:44:20;524;7;2;8;1237.93333333;68;0.0
6422;Credit_committee;962.85;2014-07-09 08:34:09;514;7;2;8;1227.75;69;611.0
6422;Collateral_check;32.3;2014-07-08 16:31:18;991;7;1;16;264.9;64;58382.0
6422;Credit_worthiness_check;87.5666666667;2014-07-08 15:59:00;959;7;1;15;232.6;66;60320.0
6422;Completeness_check;75.2833333333;2014-07-08 14:31:26;871;7;1;14;145.033333333;71;65574.0
6422;Collection_of_documents;60.0;2014-07-08 13:16:09;796;7;1;13;69.75;65;70091.0
6422;Acceptance_of_requests;9.75;2014-07-08 12:16:09;736;7;1;12;9.75;58;73691.0
6422;Register;0.0;2014-07-08 12:06:24;726;7;1;12;0.0;61;74276.0
6423;Requirements_review;13.8;2014-07-09 11:23:14;683;7;2;11;1379.2;62;0.0
6423;Credit_committee;37.6833333333;2014-07-09 11:09:26;669;7;2;11;1365.4;62;828.0
6423;Collateral_check;68.7333333333;2014-07-09 10:31:45;631;7;2;10;1327.71666667;73;3089.0
6423;Credit_worthiness_check;1064.08333333;2014-07-09 09:23:01;563;7;2;9;1258.98333333;71;7213.0
6423;Completeness_check;80.6;2014-07-08 15:38:56;938;7;1;15;194.9;67;71058.0
6423;Collection_of_documents;104.716666667;2014-07-08 14:18:20;858;7;1;14;114.3;73;75894.0
6423;Acceptance_of_requests;9.58333333333;2014-07-08 12:33:37;753;7;1;12;9.58333333333;60;82177.0
6423;Register;0.0;2014-07-08 12:24:02;744;7;1;12;0.0;58;82752.0
6424;Requirements_review;9.7;2014-07-09 10:54:51;654;7;2;10;1347.63333333;68;0.0
6424;Credit_committee;42.0333333333;2014-07-09 10:45:09;645;7;2;10;1337.93333333;70;582.0
6424;Collateral_check;31.9166666667;2014-07-09 10:03:07;603;7;2;10;1295.9;72;3104.0
6424;Credit_worthiness_check;1063.26666667;2014-07-09 09:31:12;571;7;2;9;1263.98333333;73;5019.0
6424;Completeness_check;61.6666666667;2014-07-08 15:47:56;947;7;1;15;200.716666667;68;68815.0
6424;Collection_of_documents;121.166666667;2014-07-08 14:46:16;886;7;1;14;139.05;70;72515.0
6424;Acceptance_of_requests;17.8833333333;2014-07-08 12:45:06;765;7;1;12;17.8833333333;63;79785.0
6424;Register;0.0;2014-07-08 12:27:13;747;7;1;12;0.0;59;80858.0
6425;Requirements_review;6.16666666667;2014-07-09 08:58:47;538;7;2;8;1229.5;68;0.0
6425;Credit_committee;955.633333333;2014-07-09 08:52:37;532;7;2;8;1223.33333333;69;370.0
6425;Collateral_check;32.7;2014-07-08 16:56:59;1016;7;1;16;267.7;65;57708.0
6425;Credit_worthiness_check;74.55;2014-07-08 16:24:17;984;7;1;16;235.0;62;59670.0
6425;Completeness_check;72.8666666667;2014-07-08 15:09:44;909;7;1;15;160.45;68;64143.0
6425;Collection_of_documents;69.95;2014-07-08 13:56:52;836;7;1;13;87.5833333333;69;68515.0
6425;Acceptance_of_requests;17.6333333333;2014-07-08 12:46:55;766;7;1;12;17.6333333333;62;72712.0
6425;Register;0.0;2014-07-08 12:29:17;749;7;1;12;0.0;59;73770.0
6426;Requirements_review;12.5166666667;2014-07-09 09:39:35;579;7;2;9;1268.81666667;73;0.0
6426;Credit_committee;35.6333333333;2014-07-09 09:27:04;567;7;2;9;1256.3;73;751.0
6426;Collateral_check;958.433333333;2014-07-09 08:51:26;531;7;2;8;1220.66666667;68;2889.0
6426;Credit_worthiness_check;88.7833333333;2014-07-08 16:53:00;1013;7;1;16;262.233333333;65;60395.0
6426;Completeness_check;51.55;2014-07-08 15:24:13;924;7;1;15;173.45;66;65722.0
6426;Collection_of_documents;104.466666667;2014-07-08 14:32:40;872;7;1;14;121.9;70;68815.0
6426;Acceptance_of_requests;17.4333333333;2014-07-08 12:48:12;768;7;1;12;17.4333333333;62;75083.0
6426;Register;0.0;2014-07-08 12:30:46;750;7;1;12;0.0;60;76129.0
6427;Requirements_review;13.6333333333;2014-07-09 09:40:37;580;7;2;9;1260.1;72;0.0
6427;Credit_committee;50.6166666667;2014-07-09 09:26:59;566;7;2;9;1246.46666667;73;818.0
6427;Collateral_check;947.616666667;2014-07-09 08:36:22;516;7;2;8;1195.85;69;3855.0
6427;Credit_worthiness_check;81.7;2014-07-08 16:48:45;1008;7;1;16;248.233333333;67;60712.0
6427;Completeness_check;52.5666666667;2014-07-08 15:27:03;927;7;1;15;166.533333333;66;65614.0
6427;Collection_of_documents;101.866666667;2014-07-08 14:34:29;874;7;1;14;113.966666667;70;68768.0
6427;Acceptance_of_requests;12.1;2014-07-08 12:52:37;772;7;1;12;12.1;63;74880.0
6427;Register;0.0;2014-07-08 12:40:31;760;7;1;12;0.0;60;75606.0
6428;Requirements_review;6.88333333333;2014-07-09 09:14:15;554;7;2;9;1233.3;70;0.0
6428;Credit_committee;29.7;2014-07-09 09:07:22;547;7;2;9;1226.41666667;70;413.0
6428;Collateral_check;964.65;2014-07-09 08:37:40;517;7;2;8;1196.71666667;69;2195.0
6428;Credit_worthiness_check;90.4666666667;2014-07-08 16:33:01;993;7;1;16;232.066666667;64;60074.0
6428;Completeness_check;63.5;2014-07-08 15:02:33;902;7;1;15;141.6;69;65502.0
6428;Collection_of_documents;62.5666666667;2014-07-08 13:59:03;839;7;1;13;78.1;69;69312.0
6428;Acceptance_of_requests;15.5333333333;2014-07-08 12:56:29;776;7;1;12;15.5333333333;64;73066.0
6428;Register;0.0;2014-07-08 12:40:57;760;7;1;12;0.0;61;73998.0
6429;Requirements_review;13.9166666667;2014-07-08 16:52:39;1012;7;1;16;251.1;65;0.0
6429;Credit_committee;33.9333333333;2014-07-08 16:38:44;998;7;1;16;237.183333333;63;835.0
6429;Collateral_check;37.1333333333;2014-07-08 16:04:48;964;7;1;16;203.25;65;2871.0
6429;Credit_worthiness_check;63.6;2014-07-08 15:27:40;927;7;1;15;166.116666667;66;5099.0
6429;Completeness_check;51.0666666667;2014-07-08 14:24:04;864;7;1;14;102.516666667;70;8915.0
6429;Collection_of_documents;41.2166666667;2014-07-08 13:33:00;813;7;1;13;51.45;68;11979.0
6429;Acceptance_of_requests;10.2333333333;2014-07-08 12:51:47;771;7;1;12;10.2333333333;63;14452.0
6429;Register;0.0;2014-07-08 12:41:33;761;7;1;12;0.0;62;15066.0
6430;Requirements_review;12.85;2014-07-09 10:10:58;610;7;2;10;1287.03333333;71;0.0
6430;Credit_committee;58.75;2014-07-09 09:58:07;598;7;2;9;1274.18333333;72;771.0
6430;Collateral_check;970.8;2014-07-09 08:59:22;539;7;2;8;1215.43333333;68;4296.0
6430;Credit_worthiness_check;98.15;2014-07-08 16:48:34;1008;7;1;16;244.633333333;67;62544.0
6430;Completeness_check;48.3666666667;2014-07-08 15:10:25;910;7;1;15;146.483333333;68;68433.0
6430;Collection_of_documents;81.6333333333;2014-07-08 14:22:03;862;7;1;14;98.1166666667;71;71335.0
6430;Acceptance_of_requests;16.4833333333;2014-07-08 13:00:25;780;7;1;13;16.4833333333;65;76233.0
6430;Register;0.0;2014-07-08 12:43:56;763;7;1;12;0.0;63;77222.0
6431;Requirements_review;9.46666666667;2014-07-09 09:54:32;594;7;2;9;1262.88333333;72;0.0
6431;Credit_committee;36.1166666667;2014-07-09 09:45:04;585;7;2;9;1253.41666667;73;568.0
6431;Collateral_check;1003.06666667;2014-07-09 09:08:57;548;7;2;9;1217.3;71;2735.0
6431;Credit_worthiness_check;83.5333333333;2014-07-08 16:25:53;985;7;1;16;214.233333333;62;62919.0
6431;Completeness_check;53.2;2014-07-08 15:02:21;902;7;1;15;130.7;69;67931.0
6431;Collection_of_documents;60.7;2014-07-08 14:09:09;849;7;1;14;77.5;74;71123.0
6431;Acceptance_of_requests;16.8;2014-07-08 13:08:27;788;7;1;13;16.8;66;74765.0
6431;Register;0.0;2014-07-08 12:51:39;771;7;1;12;0.0;63;75773.0
6432;Requirements_review;7.91666666667;2014-07-09 12:16:37;736;7;2;12;1403.38333333;58;0.0
6432;Credit_committee;96.2166666667;2014-07-09 12:08:42;728;7;2;12;1395.46666667;60;475.0
6432;Collateral_check;70.2;2014-07-09 10:32:29;632;7;2;10;1299.25;72;6248.0
