Responsible_actor;SUMleges;Case ID;Aanleg (Uitvoeren werk of werkzaamheid);Bouw;Brandveilig gebruik (vergunning);Gebiedsbescherming;Handelen in strijd met regels RO;Inrit/Uitweg;Kap;Milieu (neutraal wijziging);Milieu (omgevingsvergunning beperkte milieutoets);Milieu (vergunning);Monument;Reclame;Sloop;Activity;monitoringResource;question;Resource;Complete Timestamp;duration;month;weekday;hour;remtime;elapsed
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;01_BB_775\\complete;560849;EMPTY;560752;2013-06-19 08:00:00;0.0;6;2;8;42660.0;15462000.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_809\\complete;560849;EMPTY;560752;2013-06-19 08:00:00;0.0;6;2;8;42660.0;15462000.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_516\\complete;560849;EMPTY;560752;2013-04-25 08:00:00;0.0;4;3;8;4794660.0;10710000.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_516a\\complete;560849;EMPTY;560752;2013-04-25 08:00:00;10809.6;4;3;8;4794660.0;10710000.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_519\\complete;560849;False;560752;2013-04-17 19:50:24;0.483333333333;4;2;19;5443236.0;10061424.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_515\\complete;560849;EMPTY;560752;2013-04-17 19:49:55;0.116666666667;4;2;19;5443265.0;10061395.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_510_3\\complete;560849;EMPTY;560752;2013-04-17 19:49:48;20.5;4;2;19;5443272.0;10061388.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_510_2\\complete;560849;EMPTY;560752;2013-04-17 19:29:18;0.0;4;2;19;5444502.0;10060158.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_510_0\\complete;560849;False;560752;2013-04-17 19:29:18;98.95;4;2;19;5444502.0;10060158.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_500\\complete;560849;42;560752;2013-04-17 17:50:21;0.166666666667;4;2;17;5450439.0;10054221.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_495\\complete;560849;EMPTY;560752;2013-04-17 17:50:11;0.08333333333330001;4;2;17;5450449.0;10054211.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_490_4\\complete;560849;EMPTY;560752;2013-04-17 17:50:06;0.583333333333;4;2;17;5450454.0;10054206.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_490_3\\complete;560849;EMPTY;560752;2013-04-17 17:49:31;0.0;4;2;17;5450489.0;10054171.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_490_2\\complete;560849;True;560752;2013-04-17 17:49:31;0.21666666666700002;4;2;17;5450489.0;10054171.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_490_1a\\complete;560849;EMPTY;560752;2013-04-17 17:49:18;0.283333333333;4;2;17;5450502.0;10054158.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_490_1\\complete;560849;EMPTY;560752;2013-04-17 17:49:01;0.1;4;2;17;5450519.0;10054141.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;13_CRD_010\\complete;560849;False;560752;2013-04-17 17:48:55;0.05;4;2;17;5450525.0;10054135.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;11_AH_II_010\\complete;560849;False;560752;2013-04-17 17:48:52;0.06666666666669999;4;2;17;5450528.0;10054132.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;10_UOV_060\\complete;560849;False;560752;2013-04-17 17:48:48;588.8;4;2;17;5450532.0;10054128.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;other;560849;EMPTY;560752;2013-04-17 08:00:00;0.0;4;2;8;5485860.0;10018800.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_510_2a\\complete;560849;EMPTY;560752;2013-04-17 08:00:00;69060.0;4;2;8;5485860.0;10018800.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;10_UOV_030\\complete;560849;EMPTY;560752;2013-02-28 09:00:00;0.0;2;3;9;9629460.0;5875200.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;10_UOV_030a\\complete;560849;EMPTY;560752;2013-02-28 09:00:00;13686.7166667;2;3;9;9629460.0;5875200.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;10_UOV_050_3\\complete;560849;EMPTY;560752;2013-02-18 20:53:17;713.2833333330001;2;0;20;10450663.0;5053997.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;10_UOV_050_2\\complete;560849;EMPTY;560752;2013-02-18 09:00:00;0.0;2;0;9;10493460.0;5011200.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;10_UOV_050_2a\\complete;560849;EMPTY;560752;2013-02-18 09:00:00;3734.1;2;0;9;10493460.0;5011200.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;10_UOV_050_0\\complete;560849;False;560752;2013-02-15 18:45:54;0.1;2;4;18;10717506.0;4787154.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;10_UOV_039\\complete;560849;False;560752;2013-02-15 18:45:48;0.35;2;4;18;10717512.0;4787148.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;10_UOV_010\\complete;560849;True;560752;2013-02-15 18:45:27;0.08333333333330001;2;4;18;10717533.0;4787127.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_465\\complete;560849;EMPTY;560752;2013-02-15 18:45:22;0.266666666667;2;4;18;10717538.0;4787122.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_460\\complete;560849;EMPTY;560752;2013-02-15 18:45:06;0.0;2;4;18;10717554.0;4787106.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_459\\complete;560849;EMPTY;560752;2013-02-15 18:45:06;0.116666666667;2;4;18;10717554.0;4787106.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_455\\complete;560849;False;560752;2013-02-15 18:44:59;0.116666666667;2;4;18;10717561.0;4787099.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_450\\complete;560849;other;560752;2013-02-15 18:44:52;0.35;2;4;18;10717568.0;4787092.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_446\\complete;560849;False;560752;2013-02-15 18:44:31;0.08333333333330001;2;4;18;10717589.0;4787071.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_445\\complete;560849;EMPTY;560752;2013-02-15 18:44:26;0.15;2;4;18;10717594.0;4787066.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_440_2\\complete;560849;EMPTY;560752;2013-02-15 18:44:17;0.08333333333330001;2;4;18;10717603.0;4787057.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_440_1a\\complete;560849;EMPTY;560752;2013-02-15 18:44:12;0.45;2;4;18;10717608.0;4787052.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_440_1\\complete;560849;EMPTY;560752;2013-02-15 18:43:45;0.1;2;4;18;10717635.0;4787025.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_380\\complete;560849;False;560752;2013-02-15 18:43:39;0.05;2;4;18;10717641.0;4787019.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_375\\complete;560849;EMPTY;560752;2013-02-15 18:43:36;0.08333333333330001;2;4;18;10717644.0;4787016.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_370\\complete;560849;EMPTY;560752;2013-02-15 18:43:31;0.1;2;4;18;10717649.0;4787011.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;09_AH_I_010\\complete;560849;False;560752;2013-02-15 18:43:25;0.08333333333330001;2;4;18;10717655.0;4787005.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_330\\complete;560849;False;560752;2013-02-15 18:43:20;0.06666666666669999;2;4;18;10717660.0;4787000.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_250_2\\complete;560849;EMPTY;560752;2013-02-15 18:43:16;0.05;2;4;18;10717664.0;4786996.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_250_1\\complete;560849;EMPTY;560752;2013-02-15 18:43:13;0.05;2;4;18;10717667.0;4786993.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_200\\complete;560849;False;560752;2013-02-15 18:43:10;0.06666666666669999;2;4;18;10717670.0;4786990.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_196\\complete;560849;False;560752;2013-02-15 18:43:06;0.116666666667;2;4;18;10717674.0;4786986.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_195\\complete;560849;EMPTY;560752;2013-02-15 18:42:59;0.08333333333330001;2;4;18;10717681.0;4786979.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;08_AWB45_005\\complete;560849;True;560752;2013-02-15 18:42:54;0.05;2;4;18;10717686.0;4786974.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_180\\complete;560849;False;560752;2013-02-15 18:42:51;0.133333333333;2;4;18;10717689.0;4786971.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_110_0\\complete;560849;False;560752;2013-02-15 18:42:43;0.133333333333;2;4;18;10717697.0;4786963.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_090\\complete;560849;False;560752;2013-02-15 18:42:35;0.166666666667;2;4;18;10717705.0;4786955.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;other;560849;other;560752;2013-02-15 18:42:25;582.416666667;2;4;18;10717715.0;4786945.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_460a\\complete;560849;EMPTY;560752;2013-02-15 09:00:00;71258.6666667;2;4;9;10752660.0;4752000.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_065_2\\complete;560849;EMPTY;560781;2012-12-27 21:21:20;0.0;12;3;21;15028180.0;476480.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_065_1\\complete;560849;EMPTY;560781;2012-12-27 21:21:20;0.116666666667;12;3;21;15028180.0;476480.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_065_0\\complete;560849;True;560781;2012-12-27 21:21:13;0.05;12;3;21;15028187.0;476473.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;04_BPT_030\\complete;560849;False;560781;2012-12-27 21:21:10;0.18333333333299998;12;3;21;15028190.0;476470.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;04_BPT_029\\complete;560849;EMPTY;560781;2012-12-27 21:20:59;0.0166666666667;12;3;21;15028201.0;476459.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;04_BPT_021\\complete;560849;EMPTY;560781;2012-12-27 21:20:58;0.0;12;3;21;15028202.0;476458.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;04_BPT_020\\complete;560849;Uitgebreid;560781;2012-12-27 21:20:58;0.08333333333330001;12;3;21;15028202.0;476458.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;04_BPT_010\\complete;560849;True;560781;2012-12-27 21:20:53;0.21666666666700002;12;3;21;15028207.0;476453.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;04_BPT_005\\complete;560849;False;560781;2012-12-27 21:20:40;0.133333333333;12;3;21;15028220.0;476440.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_020\\complete;560849;False;560781;2012-12-27 21:20:32;0.0;12;3;21;15028228.0;476432.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_015\\complete;560849;EMPTY;560781;2012-12-27 21:20:32;0.0;12;3;21;15028228.0;476432.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;02_DRZ_010\\complete;560849;False;560781;2012-12-27 21:20:32;0.0;12;3;21;15028228.0;476432.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;16_LGSV_010\\complete;560849;False;560781;2012-12-27 21:20:32;0.0;12;3;21;15028228.0;476432.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;03_GBH_005\\complete;560849;True;560781;2012-12-27 21:20:32;0.0166666666667;12;3;21;15028228.0;476432.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_011\\complete;560849;False;560781;2012-12-27 21:20:31;7940.51666667;12;3;21;15028229.0;476431.0
560849;8675.844000000001;6762412;0;1;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_010\\complete;560781;EMPTY;560781;2012-12-22 09:00:00;0.0;12;5;9;15504660.0;0.0
560852;4620.1626;6766518;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_809\\complete;560852;EMPTY;560752;2013-04-17 17:28:53;0.0166666666667;4;2;17;0.0;9620933.0
560852;4620.1626;6766518;0;1;0;0;0;0;0;0;0;0;0;0;0;01_BB_775\\complete;560852;EMPTY;560752;2013-04-17 17:28:52;0.0166666666667;4;2;17;1.0;9620932.0
560852;4620.1626;6766518;0;1;0;0;0;0;0;0;0;0;0;0;0;01_BB_770\\complete;560852;EMPTY;560752;2013-04-17 17:28:51;0.0166666666667;4;2;17;2.0;9620931.0
560852;4620.1626;6766518;0;1;0;0;0;0;0;0;0;0;0;0;0;01_BB_540\\complete;560852;False;560752;2013-04-17 17:28:50;97748.63333330001;4;2;17;3.0;9620930.0
560852;4620.1626;6766518;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_515\\complete;560852;EMPTY;560781;2013-02-08 20:20:12;0.0;2;4;20;5864921.0;3756012.0
560852;4620.1626;6766518;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_519\\complete;560852;False;560781;2013-02-08 20:20:12;0.0166666666667;2;4;20;5864921.0;3756012.0
560852;4620.1626;6766518;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_3\\complete;560852;EMPTY;560781;2013-02-08 20:20:11;125.7;2;4;20;5864922.0;3756011.0
560852;4620.1626;6766518;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_2\\complete;560852;EMPTY;560781;2013-02-08 18:14:29;0.0;2;4;18;5872464.0;3748469.0
560852;4620.1626;6766518;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_4\\complete;560852;EMPTY;560781;2013-02-08 18:14:29;0.0;2;4;18;5872464.0;3748469.0
560852;4620.1626;6766518;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_1\\complete;560852;EMPTY;560781;2013-02-08 18:14:29;0.133333333333;2;4;18;5872464.0;3748469.0
560852;4620.1626;6766518;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_500\\complete;560852;42;560781;2013-02-08 18:14:21;0.0;2;4;18;5872472.0;3748461.0
560852;4620.1626;6766518;0;1;0;0;0;0;0;0;0;0;0;0;0;16_LGSD_010\\complete;560852;False;560781;2013-02-08 18:14:21;0.0;2;4;18;5872472.0;3748461.0
560852;4620.1626;6766518;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_495\\complete;560852;EMPTY;560781;2013-02-08 18:14:21;0.08333333333330001;2;4;18;5872472.0;3748461.0
560852;4620.1626;6766518;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_0\\complete;560852;True;560781;2013-02-08 18:14:21;0.0;2;4;18;5872472.0;3748461.0
560852;4620.1626;6766518;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_491\\complete;560852;False;560781;2013-02-08 18:14:16;0.0166666666667;2;4;18;5872477.0;3748456.0
560852;4620.1626;6766518;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_5\\complete;560852;EMPTY;560781;2013-02-08 18:14:16;0.0;2;4;18;5872477.0;3748456.0
560852;4620.1626;6766518;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_494a\\complete;560852;EMPTY;560781;2013-02-08 18:14:16;0.0;2;4;18;5872477.0;3748456.0
560852;4620.1626;6766518;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_4\\complete;560852;EMPTY;560781;2013-02-08 18:14:15;554.25;2;4;18;5872478.0;3748455.0
560852;4620.1626;6766518;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_5a\\complete;560852;EMPTY;560781;2013-02-08 09:00:00;0.0;2;4;9;5905733.0;3715200.0
560852;4620.1626;6766518;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_2a\\complete;560852;EMPTY;560781;2013-02-08 09:00:00;3766.01666667;2;4;9;5905733.0;3715200.0
560852;4620.1626;6766518;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_1a\\complete;560852;EMPTY;560852;2013-02-05 18:13:59;0.0;2;1;18;6131694.0;3489239.0
560852;4620.1626;6766518;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_2\\complete;560852;False;560852;2013-02-05 18:13:59;0.1;2;1;18;6131694.0;3489239.0
560852;4620.1626;6766518;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_1\\complete;560852;EMPTY;560852;2013-02-05 18:13:53;0.0166666666667;2;1;18;6131700.0;3489233.0
560852;4620.1626;6766518;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_430\\complete;560852;False;560852;2013-02-05 18:13:52;0.0;2;1;18;6131701.0;3489232.0
560852;4620.1626;6766518;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_480\\complete;560852;False;560852;2013-02-05 18:13:52;0.0;2;1;18;6131701.0;3489232.0
560852;4620.1626;6766518;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_370\\complete;560852;EMPTY;560852;2013-02-05 18:13:52;0.0;2;1;18;6131701.0;3489232.0
560852;4620.1626;6766518;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_375\\complete;560852;EMPTY;560852;2013-02-05 18:13:52;0.0;2;1;18;6131701.0;3489232.0
560852;4620.1626;6766518;0;1;0;0;0;0;0;0;0;0;0;0;0;09_AH_I_010\\complete;560852;False;560852;2013-02-05 18:13:52;0.0;2;1;18;6131701.0;3489232.0
560852;4620.1626;6766518;0;1;0;0;0;0;0;0;0;0;0;0;0;11_AH_II_010\\complete;560852;False;560852;2013-02-05 18:13:52;0.0;2;1;18;6131701.0;3489232.0
560852;4620.1626;6766518;0;1;0;0;0;0;0;0;0;0;0;0;0;13_CRD_010\\complete;560852;False;560852;2013-02-05 18:13:52;0.0333333333333;2;1;18;6131701.0;3489232.0
560852;4620.1626;6766518;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_380\\complete;560852;False;560852;2013-02-05 18:13:52;0.0;2;1;18;6131701.0;3489232.0
560852;4620.1626;6766518;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_330\\complete;560852;False;560852;2013-02-05 18:13:52;0.0;2;1;18;6131701.0;3489232.0
560852;4620.1626;6766518;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_250_2\\complete;560852;EMPTY;560852;2013-02-05 18:13:50;1.43333333333;2;1;18;6131703.0;3489230.0
560852;4620.1626;6766518;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_250_1\\complete;560852;EMPTY;560852;2013-02-05 18:12:24;2.45;2;1;18;6131789.0;3489144.0
560852;4620.1626;6766518;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_195\\complete;560852;EMPTY;560852;2013-02-05 18:09:57;0.0;2;1;18;6131936.0;3488997.0
560852;4620.1626;6766518;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_200\\complete;560852;False;560852;2013-02-05 18:09:57;0.0;2;1;18;6131936.0;3488997.0
560852;4620.1626;6766518;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_196\\complete;560852;False;560852;2013-02-05 18:09:57;0.0166666666667;2;1;18;6131936.0;3488997.0
560852;4620.1626;6766518;0;1;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_005\\complete;560852;True;560852;2013-02-05 18:09:56;55983.4333333;2;1;18;6131937.0;3488996.0
560852;4620.1626;6766518;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_065_2\\complete;560852;EMPTY;560781;2012-12-28 21:06:30;0.0166666666667;12;4;21;9490943.0;129990.0
560852;4620.1626;6766518;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_180\\complete;560852;False;560781;2012-12-28 21:06:30;0.0;12;4;21;9490943.0;129990.0
560852;4620.1626;6766518;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_110_0\\complete;560852;False;560781;2012-12-28 21:06:30;0.0;12;4;21;9490943.0;129990.0
560852;4620.1626;6766518;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_065_1\\complete;560852;EMPTY;560781;2012-12-28 21:06:29;0.7166666666670001;12;4;21;9490944.0;129989.0
560852;4620.1626;6766518;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_065_0\\complete;560852;True;560781;2012-12-28 21:05:46;0.133333333333;12;4;21;9490987.0;129946.0
560852;4620.1626;6766518;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_061\\complete;560852;EMPTY;560781;2012-12-28 21:05:38;0.0;12;4;21;9490995.0;129938.0
560852;4620.1626;6766518;0;1;0;0;0;0;0;0;0;0;0;0;0;04_BPT_005\\complete;560852;True;560781;2012-12-28 21:05:38;0.05;12;4;21;9490995.0;129938.0
560852;4620.1626;6766518;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_020\\complete;560852;False;560781;2012-12-28 21:05:35;0.0;12;4;21;9490998.0;129935.0
560852;4620.1626;6766518;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_015\\complete;560852;EMPTY;560781;2012-12-28 21:05:35;0.0;12;4;21;9490998.0;129935.0
560852;4620.1626;6766518;0;1;0;0;0;0;0;0;0;0;0;0;0;02_DRZ_010\\complete;560852;False;560781;2012-12-28 21:05:35;0.0;12;4;21;9490998.0;129935.0
560852;4620.1626;6766518;0;1;0;0;0;0;0;0;0;0;0;0;0;16_LGSV_010\\complete;560852;False;560781;2012-12-28 21:05:35;0.0;12;4;21;9490998.0;129935.0
560852;4620.1626;6766518;0;1;0;0;0;0;0;0;0;0;0;0;0;03_GBH_005\\complete;560852;True;560781;2012-12-28 21:05:35;0.0166666666667;12;4;21;9490998.0;129935.0
560852;4620.1626;6766518;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_011\\complete;560852;False;560781;2012-12-28 21:05:34;2165.56666667;12;4;21;9490999.0;129934.0
560852;4620.1626;6766518;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_010\\complete;560781;EMPTY;560781;2012-12-27 09:00:00;0.0;12;3;9;9620933.0;0.0
560852;1593.2279;6767528;0;1;0;0;0;0;0;0;0;0;0;0;0;01_BB_775\\complete;560852;EMPTY;560752;2013-04-17 17:33:59;0.0;4;2;17;0.0;9621239.0
560852;1593.2279;6767528;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_809\\complete;560852;EMPTY;560752;2013-04-17 17:33:59;0.0333333333333;4;2;17;0.0;9621239.0
560852;1593.2279;6767528;0;1;0;0;0;0;0;0;0;0;0;0;0;01_BB_770\\complete;560852;EMPTY;560752;2013-04-17 17:33:57;0.0166666666667;4;2;17;2.0;9621237.0
560852;1593.2279;6767528;0;1;0;0;0;0;0;0;0;0;0;0;0;01_BB_540\\complete;560852;False;560752;2013-04-17 17:33:56;109250.6;4;2;17;3.0;9621236.0
560852;1593.2279;6767528;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_519\\complete;560852;False;560781;2013-01-31 20:43:20;0.0166666666667;1;3;20;6555039.0;3066200.0
560852;1593.2279;6767528;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_515\\complete;560852;EMPTY;560781;2013-01-31 20:43:19;0.0166666666667;1;3;20;6555040.0;3066199.0
560852;1593.2279;6767528;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_3\\complete;560852;EMPTY;560781;2013-01-31 20:43:18;138.9;1;3;20;6555041.0;3066198.0
560852;1593.2279;6767528;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_4\\complete;560852;EMPTY;560781;2013-01-31 18:24:24;0.0;1;3;18;6563375.0;3057864.0
560852;1593.2279;6767528;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_2\\complete;560852;EMPTY;560781;2013-01-31 18:24:24;0.0166666666667;1;3;18;6563375.0;3057864.0
560852;1593.2279;6767528;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_1\\complete;560852;EMPTY;560781;2013-01-31 18:24:23;0.0166666666667;1;3;18;6563376.0;3057863.0
560852;1593.2279;6767528;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_0\\complete;560852;True;560781;2013-01-31 18:24:22;0.0;1;3;18;6563377.0;3057862.0
560852;1593.2279;6767528;0;1;0;0;0;0;0;0;0;0;0;0;0;16_LGSD_010\\complete;560852;False;560781;2013-01-31 18:24:22;0.0166666666667;1;3;18;6563377.0;3057862.0
560852;1593.2279;6767528;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_495\\complete;560852;EMPTY;560781;2013-01-31 18:24:21;0.0;1;3;18;6563378.0;3057861.0
560852;1593.2279;6767528;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_500\\complete;560852;42;560781;2013-01-31 18:24:21;0.15;1;3;18;6563378.0;3057861.0
