Responsible_actor;SUMleges;Case ID;Aanleg (Uitvoeren werk of werkzaamheid);Bouw;Brandveilig gebruik (melding);Brandveilig gebruik (vergunning);Flora en Fauna;Gebiedsbescherming;Handelen in strijd met regels RO;Inrit/Uitweg;Kap;Milieu (melding);Milieu (neutraal wijziging);Milieu (omgevingsvergunning beperkte milieutoets);Milieu (vergunning);Monument;Reclame;Sloop;Activity;monitoringResource;question;Resource;Complete Timestamp;duration;month;weekday;hour;remtime;elapsed
560454;172.815;5546884;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_250_1\\complete;560454;EMPTY;560454;2013-01-31 19:19:29;0.0333333333333;1;3;19;433413.0;641969.0
560454;172.815;5546884;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_200\\complete;560454;False;560454;2013-01-31 19:19:27;0.0166666666667;1;3;19;433415.0;641967.0
560454;172.815;5546884;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_196\\complete;560454;False;560454;2013-01-31 19:19:26;0.05;1;3;19;433416.0;641966.0
560454;172.815;5546884;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_005\\complete;560454;True;560454;2013-01-31 19:19:23;0.0;1;3;19;433419.0;641963.0
560454;172.815;5546884;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_195\\complete;560454;EMPTY;560454;2013-01-31 19:19:23;0.08333333333330001;1;3;19;433419.0;641963.0
560454;172.815;5546884;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_180\\complete;560454;False;560454;2013-01-31 19:19:18;46.2333333333;1;3;19;433424.0;641958.0
560454;172.815;5546884;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_110_0\\complete;560454;False;560454;2013-01-31 18:33:04;0.08333333333330001;1;3;18;436198.0;639184.0
560454;172.815;5546884;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_065_0\\complete;560454;False;560454;2013-01-31 18:32:59;1393.31666667;1;3;18;436203.0;639179.0
560454;172.815;5546884;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_061\\complete;560454;EMPTY;560454;2013-01-30 19:19:40;0.0;1;2;19;519802.0;555580.0
560454;172.815;5546884;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04_BPT_005\\complete;560454;True;560454;2013-01-30 19:19:40;0.06666666666669999;1;2;19;519802.0;555580.0
560454;172.815;5546884;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;02_DRZ_010\\complete;560673;False;560454;2013-01-30 19:19:36;8432.66666667;1;2;19;519806.0;555576.0
560454;172.815;5546884;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_2\\complete;560673;EMPTY;560673;2013-01-24 22:46:56;0.0166666666667;1;3;22;1025766.0;49616.0
560454;172.815;5546884;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_1\\complete;560673;EMPTY;560673;2013-01-24 22:46:55;2.1833333333300002;1;3;22;1025767.0;49615.0
560454;172.815;5546884;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_020\\complete;560673;True;560673;2013-01-24 22:44:44;0.05;1;3;22;1025898.0;49484.0
560454;172.815;5546884;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;03_GBH_005\\complete;560673;True;560673;2013-01-24 22:44:41;0.0;1;3;22;1025901.0;49481.0
560454;172.815;5546884;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_011\\complete;560673;False;560673;2013-01-24 22:44:41;0.0;1;3;22;1025901.0;49481.0
560454;172.815;5546884;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_015\\complete;560673;EMPTY;560673;2013-01-24 22:44:41;824.6833333330001;1;3;22;1025901.0;49481.0
560454;172.815;5546884;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_010\\complete;560673;EMPTY;560673;2013-01-24 09:00:00;0.0;1;3;9;1075382.0;0.0
2013365;4343.979;5553038;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_0\\complete;560673;True;560673;2013-02-28 19:53:51;0.06666666666669999;2;3;19;0.0;3063231.0
2013365;4343.979;5553038;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_500\\complete;560673;42;560673;2013-02-28 19:53:47;0.06666666666669999;2;3;19;4.0;3063227.0
2013365;4343.979;5553038;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_495\\complete;560673;EMPTY;560673;2013-02-28 19:53:43;0.1;2;3;19;8.0;3063223.0
2013365;4343.979;5553038;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_5\\complete;560673;EMPTY;560673;2013-02-28 19:53:37;0.0;2;3;19;14.0;3063217.0
2013365;4343.979;5553038;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_4\\complete;2013365;EMPTY;560673;2013-02-28 19:53:37;0.0;2;3;19;14.0;3063217.0
2013365;4343.979;5553038;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_494a\\complete;560673;EMPTY;560673;2013-02-28 19:53:37;0.0;2;3;19;14.0;3063217.0
2013365;4343.979;5553038;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_491\\complete;560673;False;560673;2013-02-28 19:53:37;653.616666667;2;3;19;14.0;3063217.0
2013365;4343.979;5553038;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_5a\\complete;560673;EMPTY;560673;2013-02-28 09:00:00;670.983333333;2;3;9;39231.0;3024000.0
2013365;4343.979;5553038;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_1a\\complete;2013365;EMPTY;2013365;2013-02-27 21:49:01;0.0;2;2;21;79490.0;2983741.0
2013365;4343.979;5553038;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_2\\complete;2013365;False;2013365;2013-02-27 21:49:01;0.2;2;2;21;79490.0;2983741.0
2013365;4343.979;5553038;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_1\\complete;2013365;EMPTY;2013365;2013-02-27 21:48:49;0.0166666666667;2;2;21;79502.0;2983729.0
2013365;4343.979;5553038;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13_CRD_010\\complete;2013365;False;2013365;2013-02-27 21:48:48;0.0;2;2;21;79503.0;2983728.0
2013365;4343.979;5553038;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_480\\complete;2013365;False;2013365;2013-02-27 21:48:48;0.05;2;2;21;79503.0;2983728.0
2013365;4343.979;5553038;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11_AH_II_010\\complete;2013365;False;2013365;2013-02-27 21:48:45;0.0166666666667;2;2;21;79506.0;2983725.0
2013365;4343.979;5553038;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_430\\complete;2013365;False;2013365;2013-02-27 21:48:44;0.0333333333333;2;2;21;79507.0;2983724.0
2013365;4343.979;5553038;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_380\\complete;2013365;False;2013365;2013-02-27 21:48:42;0.0166666666667;2;2;21;79509.0;2983722.0
2013365;4343.979;5553038;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_375\\complete;2013365;EMPTY;2013365;2013-02-27 21:48:41;0.0;2;2;21;79510.0;2983721.0
2013365;4343.979;5553038;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_370\\complete;2013365;EMPTY;2013365;2013-02-27 21:48:41;0.0333333333333;2;2;21;79510.0;2983721.0
2013365;4343.979;5553038;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;09_AH_I_010\\complete;2013365;False;2013365;2013-02-27 21:48:39;0.0333333333333;2;2;21;79512.0;2983719.0
2013365;4343.979;5553038;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_330\\complete;2013365;False;2013365;2013-02-27 21:48:37;0.06666666666669999;2;2;21;79514.0;2983717.0
2013365;4343.979;5553038;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_250_2\\complete;2013365;EMPTY;2013365;2013-02-27 21:48:33;0.0166666666667;2;2;21;79518.0;2983713.0
2013365;4343.979;5553038;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_250_1\\complete;2013365;EMPTY;2013365;2013-02-27 21:48:32;0.0333333333333;2;2;21;79519.0;2983712.0
2013365;4343.979;5553038;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_196\\complete;2013365;False;2013365;2013-02-27 21:48:30;0.0;2;2;21;79521.0;2983710.0
2013365;4343.979;5553038;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_200\\complete;2013365;False;2013365;2013-02-27 21:48:30;0.116666666667;2;2;21;79521.0;2983710.0
2013365;4343.979;5553038;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_195\\complete;2013365;EMPTY;2013365;2013-02-27 21:48:23;0.0166666666667;2;2;21;79528.0;2983703.0
2013365;4343.979;5553038;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_005\\complete;2013365;True;2013365;2013-02-27 21:48:22;0.0333333333333;2;2;21;79529.0;2983702.0
2013365;4343.979;5553038;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_193\\complete;560454;False;2013365;2013-02-27 21:48:20;13136.883333299998;2;2;21;79531.0;2983700.0
2013365;4343.979;5553038;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_051_0\\complete;560454;False;560454;2013-02-18 18:51:27;20272.35;2;0;18;867744.0;2195487.0
2013365;4343.979;5553038;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_045\\complete;560454;EMPTY;560454;2013-02-04 16:59:06;0.0;2;0;16;2084085.0;979146.0
2013365;4343.979;5553038;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_040\\complete;560454;other;560454;2013-02-04 16:59:06;0.133333333333;2;0;16;2084085.0;979146.0
2013365;4343.979;5553038;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_030\\complete;560454;True;560454;2013-02-04 16:58:58;0.05;2;0;16;2084093.0;979138.0
2013365;4343.979;5553038;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_025\\complete;560454;EMPTY;560454;2013-02-04 16:58:55;0.116666666667;2;0;16;2084096.0;979135.0
2013365;4343.979;5553038;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_020_1\\complete;560454;EMPTY;560454;2013-02-04 16:58:48;6997.3;2;0;16;2084103.0;979128.0
2013365;4343.979;5553038;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_010\\complete;560454;28;560454;2013-01-30 20:21:30;0.05;1;2;20;2503941.0;559290.0
2013365;4343.979;5553038;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_005\\complete;560454;False;560454;2013-01-30 20:21:27;0.08333333333330001;1;2;20;2503944.0;559287.0
2013365;4343.979;5553038;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_180\\complete;560454;False;560454;2013-01-30 20:21:22;0.05;1;2;20;2503949.0;559282.0
2013365;4343.979;5553038;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_110_0\\complete;560454;False;560454;2013-01-30 20:21:19;0.616666666667;1;2;20;2503952.0;559279.0
2013365;4343.979;5553038;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_065_0\\complete;560454;False;560454;2013-01-30 20:20:42;0.06666666666669999;1;2;20;2503989.0;559242.0
2013365;4343.979;5553038;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_061\\complete;560454;EMPTY;560454;2013-01-30 20:20:38;0.0;1;2;20;2503993.0;559238.0
2013365;4343.979;5553038;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04_BPT_005\\complete;560454;True;560454;2013-01-30 20:20:38;0.06666666666669999;1;2;20;2503993.0;559238.0
2013365;4343.979;5553038;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;02_DRZ_010\\complete;560749;False;560454;2013-01-30 20:20:34;680.5666666669999;1;2;20;2503997.0;559234.0
2013365;4343.979;5553038;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_020_2\\complete;560454;EMPTY;560454;2013-01-30 09:00:00;2198.1;1;2;9;2544831.0;518400.0
2013365;4343.979;5553038;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_2\\complete;560749;EMPTY;560749;2013-01-28 20:21:54;0.0166666666667;1;0;20;2676717.0;386514.0
2013365;4343.979;5553038;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_1\\complete;560749;EMPTY;560749;2013-01-28 20:21:53;3.83333333333;1;0;20;2676718.0;386513.0
2013365;4343.979;5553038;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_020\\complete;560749;True;560749;2013-01-28 20:18:03;0.25;1;0;20;2676948.0;386283.0
2013365;4343.979;5553038;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;03_GBH_005\\complete;560749;True;560749;2013-01-28 20:17:48;0.0;1;0;20;2676963.0;386268.0
2013365;4343.979;5553038;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_015\\complete;560749;EMPTY;560749;2013-01-28 20:17:48;0.0166666666667;1;0;20;2676963.0;386268.0
2013365;4343.979;5553038;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_011\\complete;560749;False;560749;2013-01-28 20:17:47;6437.78333333;1;0;20;2676964.0;386267.0
2013365;4343.979;5553038;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_010\\complete;560749;EMPTY;560749;2013-01-24 09:00:00;0.0;1;3;9;3063231.0;0.0
3442724;0.0;5553670;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;08_AWB45_025\\complete;3442724;EMPTY;3442724;2013-03-01 18:45:40;0.06666666666669999;3;4;18;0.0;3145540.0
3442724;0.0;5553670;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;08_AWB45_020_1\\complete;3442724;EMPTY;3442724;2013-03-01 18:45:36;0.0;3;4;18;4.0;3145536.0
3442724;0.0;5553670;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;08_AWB45_020_2\\complete;3442724;EMPTY;3442724;2013-03-01 18:45:36;7.516666666669999;3;4;18;4.0;3145536.0
3442724;0.0;5553670;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;08_AWB45_010\\complete;3442724;other;3442724;2013-03-01 18:38:05;5.733333333330001;3;4;18;455.0;3145085.0
3442724;0.0;5553670;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;08_AWB45_005\\complete;3442724;False;3442724;2013-03-01 18:32:21;0.1;3;4;18;799.0;3144741.0
3442724;0.0;5553670;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;other;3442724;EMPTY;3442724;2013-03-01 18:32:15;0.0;3;4;18;805.0;3144735.0
3442724;0.0;5553670;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_180\\complete;3442724;True;3442724;2013-03-01 18:32:15;11523.6;3;4;18;805.0;3144735.0
3442724;0.0;5553670;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_110_0\\complete;3442724;False;3442724;2013-02-21 18:28:39;0.15;2;3;18;692221.0;2453319.0
3442724;0.0;5553670;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_065_0\\complete;3442724;False;3442724;2013-02-21 18:28:30;0.06666666666669999;2;3;18;692230.0;2453310.0
3442724;0.0;5553670;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_061\\complete;3442724;EMPTY;3442724;2013-02-21 18:28:26;0.0;2;3;18;692234.0;2453306.0
3442724;0.0;5553670;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;04_BPT_005\\complete;3442724;True;3442724;2013-02-21 18:28:26;0.21666666666700002;2;3;18;692234.0;2453306.0
3442724;0.0;5553670;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;02_DRZ_010\\complete;560673;False;3442724;2013-02-21 18:28:13;33039.6333333;2;3;18;692247.0;2453293.0
3442724;0.0;5553670;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_030_2\\complete;560673;EMPTY;560673;2013-01-29 19:48:35;0.0;1;1;19;2674625.0;470915.0
3442724;0.0;5553670;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_030_1\\complete;560673;EMPTY;560673;2013-01-29 19:48:35;39.6833333333;1;1;19;2674625.0;470915.0
3442724;0.0;5553670;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_020\\complete;560673;True;560673;2013-01-29 19:08:54;0.06666666666669999;1;1;19;2677006.0;468534.0
3442724;0.0;5553670;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_011\\complete;560673;False;560673;2013-01-29 19:08:50;0.0;1;1;19;2677010.0;468530.0
3442724;0.0;5553670;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_015\\complete;560673;EMPTY;560673;2013-01-29 19:08:50;0.0;1;1;19;2677010.0;468530.0
3442724;0.0;5553670;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;03_GBH_005\\complete;560673;True;560673;2013-01-29 19:08:50;7808.83333333;1;1;19;2677010.0;468530.0
3442724;0.0;5553670;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_010\\complete;560673;EMPTY;560673;2013-01-24 09:00:00;0.0;1;3;9;3145540.0;0.0
2013365;139.095;5557874;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_519\\complete;560673;False;560673;2013-02-26 20:43:35;0.06666666666669999;2;1;20;0.0;2547815.0
2013365;139.095;5557874;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_515\\complete;560673;EMPTY;560673;2013-02-26 20:43:31;0.0;2;1;20;4.0;2547811.0
2013365;139.095;5557874;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_3\\complete;560673;EMPTY;560673;2013-02-26 20:43:31;0.06666666666669999;2;1;20;4.0;2547811.0
2013365;139.095;5557874;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_2\\complete;560673;EMPTY;560673;2013-02-26 20:43:27;0.0;2;1;20;8.0;2547807.0
2013365;139.095;5557874;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_4\\complete;560673;EMPTY;560673;2013-02-26 20:43:27;0.0;2;1;20;8.0;2547807.0
2013365;139.095;5557874;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_1\\complete;560673;EMPTY;560673;2013-02-26 20:43:27;5.766666666669999;2;1;20;8.0;2547807.0
2013365;139.095;5557874;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_0\\complete;560673;True;560673;2013-02-26 20:37:41;0.08333333333330001;2;1;20;354.0;2547461.0
2013365;139.095;5557874;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_500\\complete;560673;42;560673;2013-02-26 20:37:36;0.05;2;1;20;359.0;2547456.0
2013365;139.095;5557874;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_495\\complete;560673;EMPTY;560673;2013-02-26 20:37:33;697.55;2;1;20;362.0;2547453.0
2013365;139.095;5557874;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_5a\\complete;560673;EMPTY;560673;2013-02-26 09:00:00;0.0;2;1;9;42215.0;2505600.0
2013365;139.095;5557874;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_5\\complete;2013365;EMPTY;560673;2013-02-26 09:00:00;0.0;2;1;9;42215.0;2505600.0
2013365;139.095;5557874;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_2a\\complete;560673;EMPTY;560673;2013-02-26 09:00:00;554.15;2;1;9;42215.0;2505600.0
2013365;139.095;5557874;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_4\\complete;2013365;EMPTY;2013365;2013-02-25 23:45:51;0.0;2;0;23;75464.0;2472351.0
2013365;139.095;5557874;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_494a\\complete;2013365;EMPTY;2013365;2013-02-25 23:45:51;0.0;2;0;23;75464.0;2472351.0
2013365;139.095;5557874;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_491\\complete;2013365;False;2013365;2013-02-25 23:45:51;172.466666667;2;0;23;75464.0;2472351.0
2013365;139.095;5557874;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_1a\\complete;2013365;EMPTY;2013365;2013-02-25 20:53:23;0.0;2;0;20;85812.0;2462003.0
2013365;139.095;5557874;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_2\\complete;2013365;False;2013365;2013-02-25 20:53:23;0.05;2;0;20;85812.0;2462003.0
2013365;139.095;5557874;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_1\\complete;2013365;EMPTY;2013365;2013-02-25 20:53:20;0.0;2;0;20;85815.0;2462000.0
2013365;139.095;5557874;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_480\\complete;2013365;False;2013365;2013-02-25 20:53:20;0.0166666666667;2;0;20;85815.0;2462000.0
2013365;139.095;5557874;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13_CRD_010\\complete;2013365;False;2013365;2013-02-25 20:53:19;0.05;2;0;20;85816.0;2461999.0
2013365;139.095;5557874;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11_AH_II_010\\complete;2013365;False;2013365;2013-02-25 20:53:16;0.05;2;0;20;85819.0;2461996.0
2013365;139.095;5557874;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_430\\complete;2013365;False;2013365;2013-02-25 20:53:13;9.0;2;0;20;85822.0;2461993.0
2013365;139.095;5557874;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_380\\complete;2013365;False;2013365;2013-02-25 20:44:13;0.0166666666667;2;0;20;86362.0;2461453.0
2013365;139.095;5557874;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_375\\complete;2013365;EMPTY;2013365;2013-02-25 20:44:12;0.0;2;0;20;86363.0;2461452.0
2013365;139.095;5557874;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_370\\complete;2013365;EMPTY;2013365;2013-02-25 20:44:12;0.0333333333333;2;0;20;86363.0;2461452.0
2013365;139.095;5557874;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;09_AH_I_010\\complete;2013365;False;2013365;2013-02-25 20:44:10;0.0333333333333;2;0;20;86365.0;2461450.0
2013365;139.095;5557874;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_330\\complete;2013365;False;2013365;2013-02-25 20:44:08;0.05;2;0;20;86367.0;2461448.0
2013365;139.095;5557874;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_250_2\\complete;2013365;EMPTY;2013365;2013-02-25 20:44:05;0.0166666666667;2;0;20;86370.0;2461445.0
2013365;139.095;5557874;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_250_1\\complete;2013365;EMPTY;2013365;2013-02-25 20:44:04;0.0166666666667;2;0;20;86371.0;2461444.0
2013365;139.095;5557874;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_200\\complete;2013365;False;2013365;2013-02-25 20:44:03;0.0;2;0;20;86372.0;2461443.0
2013365;139.095;5557874;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_196\\complete;2013365;False;2013365;2013-02-25 20:44:03;0.05;2;0;20;86372.0;2461443.0
2013365;139.095;5557874;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_005\\complete;2013365;True;2013365;2013-02-25 20:44:00;0.0;2;0;20;86375.0;2461440.0
2013365;139.095;5557874;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_195\\complete;2013365;EMPTY;2013365;2013-02-25 20:44:00;0.0333333333333;2;0;20;86375.0;2461440.0
2013365;139.095;5557874;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_180\\complete;2013365;False;2013365;2013-02-25 20:43:58;0.0333333333333;2;0;20;86377.0;2461438.0
2013365;139.095;5557874;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_110_0\\complete;2013365;False;2013365;2013-02-25 20:43:56;0.06666666666669999;2;0;20;86379.0;2461436.0
2013365;139.095;5557874;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_065_0\\complete;2013365;False;2013365;2013-02-25 20:43:52;0.05;2;0;20;86383.0;2461432.0
2013365;139.095;5557874;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_061\\complete;2013365;EMPTY;2013365;2013-02-25 20:43:49;0.0;2;0;20;86386.0;2461429.0
2013365;139.095;5557874;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04_BPT_005\\complete;2013365;True;2013365;2013-02-25 20:43:49;1.65;2;0;20;86386.0;2461429.0
2013365;139.095;5557874;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;02_DRZ_010\\complete;560673;False;2013365;2013-02-25 20:42:10;37498.9833333;2;0;20;86485.0;2461330.0
2013365;139.095;5557874;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_2\\complete;560673;EMPTY;560673;2013-01-30 19:43:11;0.0166666666667;1;2;19;2336424.0;211391.0
2013365;139.095;5557874;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_030_1\\complete;560673;EMPTY;560673;2013-01-30 19:43:10;5.18333333333;1;2;19;2336425.0;211390.0
2013365;139.095;5557874;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_020\\complete;560673;True;560673;2013-01-30 19:37:59;1247.5;1;2;19;2336736.0;211079.0
2013365;139.095;5557874;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;03_GBH_005\\complete;560673;True;560673;2013-01-29 22:50:29;0.0;1;1;22;2411586.0;136229.0
2013365;139.095;5557874;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_011\\complete;560673;False;560673;2013-01-29 22:50:29;0.0;1;1;22;2411586.0;136229.0
2013365;139.095;5557874;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_015\\complete;560673;EMPTY;560673;2013-01-29 22:50:29;2270.48333333;1;1;22;2411586.0;136229.0
