Responsible_actor,SUMleges,CaseID,Label,Aanleg (Uitvoeren werk of werkzaamheid),Bouw,Brandveilig gebruik (melding),Brandveilig gebruik (vergunning),Gebiedsbescherming,Handelen in strijd met regels RO,Inrit/Uitweg,Kap,Milieu (melding),Milieu (neutraal wijziging),Milieu (omgevingsvergunning beperkte milieutoets),Milieu (vergunning),Monument,Reclame,Sloop,Activity,monitoringResource,question,org:resource,time:timestamp,timesincemidnight,month,weekday,hour,timesincelastevent,timesincecasestart,event_nr,open_cases
4901428.0,1933.0159,5874335,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_011,2670601,False,560925,1348121308.0,608,9,3,10,0.0,3608.4666666666662,2,58
4901428.0,1933.0159,5874335,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_015,2670601,EMPTY,560925,1348121308.0,608,9,3,10,3608.4666666666662,3608.4666666666662,3,58
4901428.0,1933.0159,5874335,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_020,2670601,True,560925,1348121310.0,608,9,3,10,0.0333333333333333,3608.5,4,58
4901428.0,1933.0159,5874335,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_030_1,2670601,EMPTY,560925,1348121931.0,618,9,3,10,10.35,3618.85,5,58
4901428.0,1933.0159,5874335,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_030_2,2670601,EMPTY,560925,1348121932.0,618,9,3,10,0.0166666666666666,3618.866666666667,6,58
4901428.0,1933.0159,5874335,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,02_DRZ_010,2670601,False,560925,1348121938.0,618,9,3,10,0.0,3618.9666666666662,7,58
4901428.0,1933.0159,5874335,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,04_BPT_005,2670601,True,560925,1348121938.0,618,9,3,10,0.0,3618.9666666666662,8,58
4901428.0,1933.0159,5874335,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_061,2670601,EMPTY,560925,1348121938.0,618,9,3,10,0.1,3618.9666666666662,9,58
4901428.0,1933.0159,5874335,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_065_2,2670601,EMPTY,560925,1348121940.0,619,9,3,10,0.0,3619.0,10,58
4901428.0,1933.0159,5874335,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_065_1,2670601,EMPTY,560925,1348121940.0,619,9,3,10,0.0333333333333333,3619.0,11,58
4901428.0,1933.0159,5874335,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_101,2670601,EMPTY,560925,1348121978.0,619,9,3,10,0.6333333333333333,3619.633333333333,12,58
560950.0,0.0,5376987,regular,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,05_EIND_010,560950,True,560872,1348129086.0,738,9,3,12,44058.1,59898.1,16,58
560950.0,0.0,5376987,regular,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,05_EIND_020,560950,other,560872,1348129095.0,738,9,3,12,0.15,59898.25,17,58
560950.0,0.0,5376987,regular,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,05_EIND_025,560950,EMPTY,560872,1348129164.0,739,9,3,12,1.15,59899.4,18,58
560950.0,0.0,5376987,regular,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,05_EIND_030_1,560950,EMPTY,560872,1348129466.0,744,9,3,12,5.033333333333333,59904.43333333333,19,58
560950.0,0.0,5376987,regular,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,05_EIND_065,560950,EMPTY,560872,1348129473.0,744,9,3,12,0.1166666666666666,59904.55,20,58
560950.0,0.0,5376987,regular,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,01_HOOFD_814,560950,EMPTY,560872,1348129508.0,745,9,3,12,0.5833333333333334,59905.13333333333,21,58
560950.0,0.0,5376987,regular,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,01_HOOFD_815,560950,EMPTY,560872,1348129519.0,745,9,3,12,0.1833333333333333,59905.316666666666,22,58
560950.0,0.0,5376987,regular,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,01_HOOFD_820,560950,EMPTY,560872,1348129588.0,746,9,3,12,1.15,59906.46666666667,23,58
560950.0,0.0,5266341,regular,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,05_EIND_010,560950,True,560872,1348129875.0,751,9,3,12,52711.25,113191.25,13,58
560950.0,0.0,5266341,regular,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,05_EIND_020,560950,other,560872,1348129889.0,751,9,3,12,0.2333333333333333,113191.48333333334,14,58
560950.0,0.0,5266341,regular,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,05_EIND_025,560950,EMPTY,560872,1348129897.0,751,9,3,12,0.1333333333333333,113191.61666666668,15,58
560950.0,0.0,5266341,regular,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,05_EIND_030_1,560950,EMPTY,560872,1348130113.0,755,9,3,12,3.6,113195.21666666666,16,58
560950.0,0.0,5266341,regular,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,05_EIND_065,560950,EMPTY,560872,1348130119.0,755,9,3,12,0.1,113195.31666666668,17,58
560950.0,0.0,5266341,regular,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,01_HOOFD_814,560950,EMPTY,560872,1348130162.0,756,9,3,12,0.7166666666666667,113196.03333333334,18,58
560950.0,0.0,5266341,regular,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,01_HOOFD_815,560950,EMPTY,560872,1348130176.0,756,9,3,12,0.2333333333333333,113196.26666666666,19,58
560950.0,0.0,5266341,regular,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,01_HOOFD_820,560950,EMPTY,560872,1348130179.0,756,9,3,12,0.05,113196.31666666668,20,58
560950.0,0.0,5266341,regular,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,05_EIND_030_2,560950,EMPTY,560872,1348164000.0,1320,9,3,22,563.6833333333333,113760.0,21,56
560950.0,0.0,5376987,regular,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,05_EIND_030_2,560950,EMPTY,560872,1348164000.0,1320,9,3,22,573.5333333333333,60480.0,24,56
4901428.0,0.0,5846992,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_491,2670601,False,560890,1348196690.0,424,9,4,7,2760.8166666666666,12064.833333333334,32,56
4901428.0,0.0,5846992,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_495,560464,EMPTY,560890,1348198046.0,447,9,4,7,22.6,12087.433333333332,33,56
4901428.0,0.0,5846992,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_500,560890,42,560890,1348198091.0,448,9,4,7,0.75,12088.183333333332,34,56
4901428.0,0.0,5846992,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_510_1,560890,EMPTY,560890,1348198260.0,451,9,4,7,2.816666666666667,12091.0,35,56
4901428.0,0.0,5846992,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_510_3,560464,EMPTY,560890,1348198268.0,451,9,4,7,0.0,12091.133333333331,36,56
4901428.0,0.0,5846992,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_515,560464,EMPTY,560890,1348198268.0,451,9,4,7,0.0,12091.133333333331,37,56
4901428.0,0.0,5846992,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_510_4,560464,EMPTY,560890,1348198268.0,451,9,4,7,0.1333333333333333,12091.133333333331,38,56
4901428.0,0.0,5846992,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_519,560890,False,560890,1348198279.0,451,9,4,7,0.1833333333333333,12091.316666666668,39,56
4901428.0,1933.0159,5874335,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_110_1,2670601,EMPTY,2670601,1348202341.0,519,9,4,8,1339.3833333333334,4959.016666666666,13,56
4901428.0,1933.0159,5874335,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_099,2670601,False,2670601,1348202348.0,519,9,4,8,0.1166666666666666,4959.133333333333,14,56
4901428.0,1933.0159,5874335,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_110_2,2670601,EMPTY,2670601,1348202352.0,519,9,4,8,0.0666666666666666,4959.2,15,56
4901428.0,1933.0159,5874335,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_180,2670601,False,2670601,1348202354.0,519,9,4,8,0.0333333333333333,4959.233333333334,16,56
4901428.0,1933.0159,5874335,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,08_AWB45_005,2670601,False,2670601,1348202357.0,519,9,4,8,0.05,4959.283333333334,17,56
4901428.0,1933.0159,5874335,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,08_AWB45_010,2670601,other,2670601,1348202375.0,519,9,4,8,0.3,4959.583333333333,18,56
4901428.0,1933.0159,5874335,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,08_AWB45_020_2,2670601,EMPTY,2670601,1348204110.0,548,9,4,9,0.0,4988.5,19,56
4901428.0,1933.0159,5874335,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,08_AWB45_020_1,2670601,EMPTY,2670601,1348204110.0,548,9,4,9,28.916666666666668,4988.5,20,56
4901428.0,1933.0159,5874335,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,08_AWB45_025,2670601,EMPTY,2670601,1348204118.0,548,9,4,9,0.1333333333333333,4988.633333333333,21,56
4901428.0,553.008,3026543,deviant,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01_HOOFD_510_2,560462,EMPTY,560872,1348423200.0,1320,9,6,22,5034.533333333334,892740.0,70,56
560950.0,0.0,4546478,regular,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01_HOOFD_510_2,560950,EMPTY,560872,1348423200.0,1320,9,6,22,8640.0,351300.0,60,56
4901428.0,0.0,5359608,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_510_2,560872,EMPTY,560872,1348423200.0,1320,9,6,22,5245.8,69120.0,42,56
4901428.0,0.0,5844473,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_510_2,560872,EMPTY,560872,1348423200.0,1320,9,6,22,8640.0,15840.0,42,56
4901428.0,0.0,5888724,deviant,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01_HOOFD_011,560950,False,560872,1348481375.0,849,9,0,14,0.0,6729.583333333333,2,56
4901428.0,0.0,5888724,deviant,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01_HOOFD_015,560950,EMPTY,560872,1348481375.0,849,9,0,14,6729.583333333333,6729.583333333333,3,56
4901428.0,0.0,5888724,deviant,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01_HOOFD_020,560950,True,560872,1348481376.0,849,9,0,14,0.0166666666666666,6729.6,4,56
4901428.0,0.0,5888724,deviant,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01_HOOFD_030_1,560950,EMPTY,560872,1348481382.0,849,9,0,14,0.1,6729.7,5,56
4901428.0,0.0,5888724,deviant,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,02_DRZ_010,560950,False,560872,1348481387.0,849,9,0,14,0.0833333333333333,6729.783333333334,6,56
4901428.0,0.0,5888724,deviant,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,04_BPT_005,560950,True,560872,1348481388.0,849,9,0,14,0.0,6729.8,7,56
4901428.0,0.0,5888724,deviant,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01_HOOFD_061,560950,EMPTY,560872,1348481388.0,849,9,0,14,0.0166666666666666,6729.8,8,56
4901428.0,0.0,5888724,deviant,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01_HOOFD_065_1,560950,EMPTY,560872,1348481390.0,849,9,0,14,0.0333333333333333,6729.833333333333,9,56
4901428.0,0.0,5888724,deviant,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01_HOOFD_101,560950,EMPTY,560872,1348481434.0,850,9,0,14,0.7333333333333333,6730.566666666667,10,56
560464.0,0.0,5367672,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,08_AWB45_090_2,3273854,EMPTY,3273854,1348509600.0,1320,9,0,22,0.0,69120.0,22,56
560464.0,0.0,5367672,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_810,560464,EMPTY,3273854,1348509600.0,1320,9,0,22,65597.98333333334,69120.0,23,56
4901428.0,0.0,5846992,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_490_5,560890,EMPTY,560890,1348509600.0,1320,9,0,22,0.0,17280.0,40,56
4901428.0,0.0,5846992,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_510_2,560890,EMPTY,560890,1348509600.0,1320,9,0,22,5188.683333333333,17280.0,41,56
4901428.0,0.0,5888724,deviant,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01_HOOFD_065_2,560950,EMPTY,560872,1348509600.0,1320,9,0,22,0.0,7200.0,11,56
4901428.0,0.0,5888724,deviant,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01_HOOFD_030_2,560950,EMPTY,560872,1348509600.0,1320,9,0,22,469.4333333333333,7200.0,12,56
4901428.0,553.008,3741124,deviant,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01_HOOFD_110,560462,EMPTY,560462,1348554582.0,629,9,1,10,298138.2166666667,611309.7,33,56
4901428.0,553.008,3741124,deviant,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01_HOOFD_130,560462,False,560462,1348554622.0,630,9,1,10,0.6666666666666666,611310.3666666667,34,56
4901428.0,553.008,3741124,deviant,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01_HOOFD_110_2,560462,EMPTY,560462,1348554625.0,630,9,1,10,0.05,611310.4166666666,35,56
4901428.0,553.008,3741124,deviant,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01_HOOFD_180,560462,False,560462,1348554632.0,630,9,1,10,0.1166666666666666,611310.5333333333,36,56
4901428.0,553.008,3741124,deviant,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,08_AWB45_005,560462,True,560462,1348554642.0,630,9,1,10,0.0,611310.7,37,56
4901428.0,553.008,3741124,deviant,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01_HOOFD_195,560462,EMPTY,560462,1348554642.0,630,9,1,10,0.1666666666666666,611310.7,38,56
4901428.0,553.008,3741124,deviant,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01_HOOFD_200,560462,False,560462,1348554651.0,630,9,1,10,0.15,611310.85,39,56
4901428.0,553.008,3741124,deviant,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01_HOOFD_250_1,560462,EMPTY,560462,1348554653.0,630,9,1,10,0.0333333333333333,611310.8833333333,40,56
4901428.0,553.008,3741124,deviant,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01_HOOFD_250_2,560462,EMPTY,560462,1348554656.0,630,9,1,10,0.05,611310.9333333333,41,56
4901428.0,553.008,3741124,deviant,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15_NGV_010,560462,False,560462,1348554666.0,631,9,1,10,0.1666666666666666,611311.1,42,56
4901428.0,553.008,3741124,deviant,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01_HOOFD_270,560462,False,560462,1348554672.0,631,9,1,10,0.1,611311.2,43,56
4901428.0,553.008,3741124,deviant,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01_HOOFD_196,560462,False,560462,1348554679.0,631,9,1,10,0.1166666666666666,611311.3166666667,44,56
4901428.0,553.008,3741124,deviant,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,09_AH_I_010,560462,False,560462,1348554681.0,631,9,1,10,0.0333333333333333,611311.35,45,56
4901428.0,553.008,3741124,deviant,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01_HOOFD_375,560462,EMPTY,560462,1348554683.0,631,9,1,10,0.0,611311.3833333333,46,56
4901428.0,553.008,3741124,deviant,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01_HOOFD_370,560462,EMPTY,560462,1348554683.0,631,9,1,10,0.0333333333333333,611311.3833333333,47,56
4901428.0,553.008,3741124,deviant,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01_HOOFD_380,560462,False,560462,1348554687.0,631,9,1,10,0.0666666666666666,611311.45,48,56
4901428.0,553.008,3741124,deviant,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01_HOOFD_440_1,560462,EMPTY,560462,1348554688.0,631,9,1,10,0.0166666666666666,611311.4666666667,49,56
4901428.0,553.008,3741124,deviant,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01_HOOFD_440_2,560462,EMPTY,560462,1348554690.0,631,9,1,10,0.0,611311.5,50,56
4901428.0,553.008,3741124,deviant,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01_HOOFD_445,560462,EMPTY,560462,1348554690.0,631,9,1,10,0.0333333333333333,611311.5,51,56
4901428.0,553.008,3741124,deviant,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01_HOOFD_446,560462,True,560462,1348554694.0,631,9,1,10,0.0,611311.5666666667,52,56
4901428.0,553.008,3741124,deviant,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01_HOOFD_460,560462,EMPTY,560462,1348554694.0,631,9,1,10,0.0666666666666666,611311.5666666667,53,56
4901428.0,553.008,3741124,deviant,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01_HOOFD_465,560462,EMPTY,560462,1348554699.0,631,9,1,10,0.0833333333333333,611311.65,54,56
4901428.0,553.008,3741124,deviant,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10_UOV_010,560462,True,560462,1348554701.0,631,9,1,10,0.0333333333333333,611311.6833333333,55,56
560950.0,0.0,5878428,regular,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01_HOOFD_011,560912,False,560912,1348560491.0,728,9,1,12,0.0,10928.183333333332,2,56
560950.0,0.0,5878428,regular,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01_HOOFD_015,560950,EMPTY,560912,1348560491.0,728,9,1,12,10928.183333333332,10928.183333333332,3,56
560950.0,0.0,5878428,regular,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01_HOOFD_020,560912,True,560912,1348560493.0,728,9,1,12,0.0333333333333333,10928.216666666667,4,56
560950.0,0.0,5878428,regular,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01_HOOFD_030_1,560912,EMPTY,560912,1348565413.0,810,9,1,13,0.0,11010.216666666667,5,56
560950.0,0.0,5878428,regular,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01_HOOFD_030_2,560912,EMPTY,560912,1348565413.0,810,9,1,13,82.0,11010.216666666667,6,56
560950.0,0.0,5878428,regular,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,02_DRZ_010,560912,False,560912,1348565416.0,810,9,1,13,0.0,11010.266666666666,7,56
560950.0,0.0,5878428,regular,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,04_BPT_005,560950,True,560912,1348565416.0,810,9,1,13,0.0,11010.266666666666,8,56
560950.0,0.0,5878428,regular,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01_HOOFD_061,560950,EMPTY,560912,1348565416.0,810,9,1,13,0.05,11010.266666666666,9,56
560950.0,0.0,5878428,regular,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01_HOOFD_065_2,560912,EMPTY,560912,1348565418.0,810,9,1,13,0.0,11010.3,10,56
560950.0,0.0,5878428,regular,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01_HOOFD_065_1,560912,EMPTY,560912,1348565418.0,810,9,1,13,0.0333333333333333,11010.3,11,56
560950.0,0.0,5878428,regular,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01_HOOFD_101,560912,EMPTY,560912,1348565463.0,811,9,1,13,0.75,11011.05,12,56
560950.0,0.0,5878428,regular,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01_HOOFD_099,560912,False,560912,1348565483.0,811,9,1,13,0.3333333333333333,11011.383333333331,13,55
560464.0,0.0,5367672,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,08_AWB45_030,3273854,False,3273854,1348566625.0,830,9,1,13,950.4166666666666,70070.41666666667,24,55
560464.0,0.0,5367672,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,08_AWB45_060,3273854,True,3273854,1348566632.0,830,9,1,13,0.0,70070.53333333334,25,55
560464.0,0.0,5367672,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,08_AWB45_070_1,560464,EMPTY,3273854,1348566632.0,830,9,1,13,0.1166666666666666,70070.53333333334,26,55
560464.0,0.0,5367672,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,08_AWB45_070_2,3273854,False,3273854,1348566636.0,830,9,1,13,0.0666666666666666,70070.6,27,55
560464.0,0.0,5367672,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,08_AWB45_070_4,3273854,EMPTY,3273854,1348567534.0,845,9,1,14,0.0,70085.56666666667,28,55
560464.0,0.0,5367672,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,08_AWB45_070_5,3273854,EMPTY,3273854,1348567534.0,845,9,1,14,14.966666666666669,70085.56666666667,29,55
4901428.0,553.008,3026543,deviant,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01_HOOFD_530,560462,EMPTY,560872,1348596000.0,1320,9,1,22,2880.0,895620.0,71,55
560950.0,0.0,4546478,regular,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,01_HOOFD_530,560950,EMPTY,560872,1348596000.0,1320,9,1,22,2880.0,354180.0,61,55
4901428.0,0.0,5844473,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_516,560872,EMPTY,560872,1348596000.0,1320,9,1,22,2880.0,18720.0,43,55
3273854.0,0.0,5805078,regular,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,05_EIND_010,3273854,True,560912,1348630673.0,457,9,2,7,28734.75,32257.88333333333,12,55
3273854.0,0.0,5805078,regular,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,05_EIND_020,3273854,other,560912,1348630683.0,458,9,2,7,0.1666666666666666,32258.05,13,55
3273854.0,0.0,5805078,regular,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,05_EIND_025,3273854,EMPTY,560912,1348630699.0,458,9,2,7,0.2666666666666666,32258.316666666666,14,55
4901428.0,558.5296599999999,5248926,deviant,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,01_HOOFD_110_1,560950,EMPTY,560950,1348632619.0,490,9,2,8,122228.55,128770.31666666668,13,55
4901428.0,558.5296599999999,5248926,deviant,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,01_HOOFD_100,560950,EMPTY,560950,1348632626.0,490,9,2,8,0.1166666666666666,128770.43333333332,14,55
4901428.0,558.5296599999999,5248926,deviant,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,01_HOOFD_110_2,560950,EMPTY,560950,1348632633.0,490,9,2,8,0.1166666666666666,128770.55,15,55
4901428.0,558.5296599999999,5248926,deviant,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,01_HOOFD_180,560950,False,560950,1348632637.0,490,9,2,8,0.0666666666666666,128770.61666666668,16,55
3273854.0,0.0,5805078,regular,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,05_EIND_030_1,3273854,EMPTY,560912,1348632641.0,490,9,2,8,0.0,32290.68333333333,15,55
3273854.0,0.0,5805078,regular,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,05_EIND_030_2,3273854,EMPTY,560912,1348632641.0,490,9,2,8,32.36666666666667,32290.68333333333,16,55
4901428.0,558.5296599999999,5248926,deviant,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,08_AWB45_005,560950,False,560950,1348632642.0,490,9,2,8,0.0833333333333333,128770.7,17,55
3273854.0,0.0,5805078,regular,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,05_EIND_065,3273854,EMPTY,560912,1348632645.0,490,9,2,8,0.0,32290.75,17,55
3273854.0,0.0,5805078,regular,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,01_HOOFD_810,3273854,EMPTY,560912,1348632645.0,490,9,2,8,0.0666666666666666,32290.75,18,55
4901428.0,558.5296599999999,5248926,deviant,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,08_AWB45_010,560950,42,560950,1348632648.0,490,9,2,8,0.1,128770.8,18,55
4901428.0,558.5296599999999,5248926,deviant,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,08_AWB45_020_1,560950,EMPTY,560950,1348632666.0,491,9,2,8,0.3,128771.1,19,55
3273854.0,0.0,5805078,regular,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,01_HOOFD_814,3273854,EMPTY,560912,1348632667.0,491,9,2,8,0.3666666666666666,32291.116666666665,19,55
3273854.0,0.0,5805078,regular,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,01_HOOFD_815,3273854,EMPTY,560912,1348632685.0,491,9,2,8,0.3,32291.416666666668,20,54
4901428.0,1920.6069,5327966,deviant,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_516,560890,EMPTY,560890,1348682400.0,1320,9,2,22,13613.466666666667,99360.0,58,52
4901428.0,0.0,5359608,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_516,560872,EMPTY,560872,1348682400.0,1320,9,2,22,4320.0,73440.0,43,52
560464.0,1569.8767,5746246,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_516,560890,EMPTY,560890,1348682400.0,1320,9,2,22,12371.483333333334,53280.0,43,52
4901428.0,553.008,3741124,deviant,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10_UOV_040,560462,EMPTY,560872,1348729708.0,668,9,3,11,0.0,614228.4666666667,56,52
4901428.0,553.008,3741124,deviant,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10_UOV_045,560462,EMPTY,560872,1348729708.0,668,9,3,11,2916.7833333333333,614228.4666666667,57,52
4901428.0,553.008,3741124,deviant,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10_UOV_050_1,560462,EMPTY,560872,1348729946.0,672,9,3,11,3.966666666666667,614232.4333333333,58,52
4676959.0,0.0,5912784,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_010,560872,EMPTY,560872,1348768800.0,1320,9,3,22,0.0,0.0,1,55
4901428.0,18671.86,5913868,deviant,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,01_HOOFD_010,560872,EMPTY,560872,1348768800.0,1320,9,3,22,0.0,0.0,1,55
4901428.0,0.0,5968613,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_010,560912,EMPTY,560912,1348768800.0,1320,9,3,22,0.0,0.0,1,55
4901428.0,553.008,3741124,deviant,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10_UOV_050_2,560462,EMPTY,560872,1349028000.0,1320,9,6,22,4967.566666666667,619200.0,59,55
