Responsible_actor,SUMleges,CaseID,Label,Aanleg (Uitvoeren werk of werkzaamheid),Bouw,Brandveilig gebruik (melding),Brandveilig gebruik (vergunning),Gebiedsbescherming,Handelen in strijd met regels RO,Inrit/Uitweg,Kap,Milieu (melding),Milieu (neutraal wijziging),Milieu (omgevingsvergunning beperkte milieutoets),Milieu (vergunning),Monument,Reclame,Sloop,Activity,monitoringResource,question,org:resource,time:timestamp,timesincemidnight,month,weekday,hour,timesincelastevent,timesincecasestart,event_nr,open_cases
4901428.0,276.504,3225456,regular,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_510_2,560464,EMPTY,560890,1306692000.0,1320,5,6,22,3643.283333333333,145380.0,43,71
4901428.0,187.8204,3457452,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_065_2,560589,EMPTY,560890,1306692000.0,1320,5,6,22,5106.25,18720.0,6,71
4901428.0,336.1884,3458528,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_100,560464,EMPTY,560890,1306692000.0,1320,5,6,22,0.0,18720.0,6,71
4901428.0,336.1884,3458528,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_065_2,560464,EMPTY,560890,1306692000.0,1320,5,6,22,4963.916666666667,18720.0,7,71
4901428.0,336.1884,3464965,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_030_2,560925,EMPTY,560925,1306692000.0,1320,5,6,22,0.0,7200.0,2,71
4901428.0,336.1884,3464965,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_065_2,2670601,EMPTY,560890,1306692000.0,1320,5,6,22,7200.0,7200.0,3,71
4901428.0,276.504,3326569,deviant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,01_HOOFD_490_2,560890,EMPTY,560890,1306732895.0,561,5,0,9,4144.933333333333,85641.58333333333,46,71
4901428.0,276.504,3326569,deviant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,01_HOOFD_510_1,560464,EMPTY,560890,1306732944.0,562,5,0,9,0.8166666666666667,85642.4,47,71
4901428.0,276.504,3326569,deviant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,01_HOOFD_520,560464,EMPTY,560890,1306732990.0,563,5,0,9,0.7666666666666667,85643.16666666667,48,71
4901428.0,336.1884,3464965,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_015,560464,EMPTY,560925,1306736730.0,625,5,0,10,745.5,7945.5,4,71
4901428.0,336.1884,3464965,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_020,560925,True,560925,1306736738.0,625,5,0,10,0.1333333333333333,7945.633333333333,5,71
4901428.0,336.1884,3464965,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_030_1,560925,EMPTY,560925,1306736926.0,628,5,0,10,3.1333333333333333,7948.766666666666,6,71
560912.0,0.0,2917783,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,05_EIND_030_2,560872,EMPTY,560912,1306778400.0,1320,5,0,22,0.0,250500.0,23,72
560912.0,0.0,2917783,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,05_EIND_050,560872,EMPTY,560912,1306778400.0,1320,5,0,22,8640.0,250500.0,24,72
560894.0,0.0,3292457,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_065_2,560894,EMPTY,560912,1306778400.0,1320,5,0,22,0.0,97860.0,7,72
560894.0,0.0,3292457,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,05_EIND_050,560894,EMPTY,560912,1306778400.0,1320,5,0,22,0.0,97860.0,8,72
560894.0,0.0,3292457,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_790,560894,EMPTY,560912,1306778400.0,1320,5,0,22,0.0,97860.0,9,72
560894.0,0.0,3292457,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,05_EIND_030_2,560894,EMPTY,560912,1306778400.0,1320,5,0,22,18720.0,97860.0,10,72
4901428.0,276.504,3326569,deviant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,01_HOOFD_490_3,560464,EMPTY,560890,1306778400.0,1320,5,0,22,0.0,86400.0,49,72
4901428.0,276.504,3326569,deviant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,01_HOOFD_510_2,560464,EMPTY,560890,1306778400.0,1320,5,0,22,756.8333333333334,86400.0,50,72
3273854.0,0.0,3415302,regular,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,05_EIND_020,3273854,other,560912,1306778400.0,1320,5,0,22,26562.05,48960.0,7,72
560912.0,0.0,3487733,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_010,560912,EMPTY,560912,1306778400.0,1320,5,0,22,0.0,0.0,1,72
560894.0,0.0,3292457,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_040,560925,False,560912,1306813967.0,472,5,1,7,592.7833333333333,98452.78333333334,11,72
560894.0,0.0,3292457,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_060,560894,True,560912,1306814207.0,476,5,1,7,4.0,98456.78333333334,12,72
560894.0,0.0,3292457,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_065_1,560894,EMPTY,560912,1306814213.0,476,5,1,7,0.1,98456.88333333332,13,72
560894.0,0.0,3292457,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_540,560894,False,560912,1306814226.0,477,5,1,7,0.2166666666666666,98457.1,14,72
560894.0,0.0,3292457,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,05_EIND_010,560894,True,560912,1306814242.0,477,5,1,7,0.2666666666666666,98457.36666666668,15,72
560894.0,0.0,3292457,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,05_EIND_030_1,560894,EMPTY,560912,1306814254.0,477,5,1,7,0.2,98457.56666666668,16,72
560894.0,0.0,3292457,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,05_EIND_040,560894,EMPTY,560912,1306815565.0,499,5,1,8,21.85,98479.41666666669,17,72
560894.0,0.0,3292457,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,05_EIND_070,560894,EMPTY,560912,1306815572.0,499,5,1,8,0.1166666666666666,98479.53333333334,18,72
560894.0,0.0,3292457,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_790,560894,EMPTY,560912,1306815592.0,499,5,1,8,0.3333333333333333,98479.86666666668,19,71
560912.0,0.0,2917783,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,05_EIND_010,560872,True,560912,1306820209.0,576,5,1,9,696.8166666666667,251196.81666666668,25,71
560912.0,0.0,2917783,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,05_EIND_030_1,560912,EMPTY,560912,1306820217.0,576,5,1,9,0.1333333333333333,251196.95,26,71
560912.0,0.0,2917783,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,05_EIND_040,560872,EMPTY,560912,1306820510.0,581,5,1,9,4.883333333333334,251201.8333333333,27,71
560912.0,0.0,2917783,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,05_EIND_070,560912,EMPTY,560912,1306820532.0,582,5,1,9,0.0,251202.2,28,70
560912.0,0.0,2917783,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,05_EIND_060,560872,EMPTY,560912,1306820532.0,582,5,1,9,0.3666666666666666,251202.2,29,70
560912.0,112.5405,3303053,regular,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,05_EIND_040,560912,EMPTY,560912,1306823584.0,633,5,1,10,21604.0,100053.06666666668,22,70
560912.0,112.5405,3303053,regular,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,05_EIND_070,560912,EMPTY,560912,1306823608.0,633,5,1,10,0.4,100053.46666666666,23,70
560912.0,112.5405,3303053,regular,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,01_HOOFD_790,560912,EMPTY,560912,1306823617.0,633,5,1,10,0.15,100053.61666666668,24,69
560912.0,207.378,3309306,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_060,560872,True,560912,1306827575.0,699,5,1,11,22419.58333333333,92979.58333333331,12,69
560912.0,207.378,3309306,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_065_1,560912,EMPTY,560912,1306827577.0,699,5,1,11,0.0333333333333333,92979.61666666668,13,69
560912.0,207.378,3309306,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_540,560912,False,560912,1306827585.0,699,5,1,11,0.1333333333333333,92979.75,14,69
560912.0,207.378,3309306,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,06_VD_010,560912,False,560912,1306827597.0,699,5,1,11,0.2,92979.95,15,69
560912.0,207.378,3309306,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,05_EIND_010,560912,True,560912,1306827605.0,700,5,1,11,0.1333333333333333,92980.08333333331,16,69
560912.0,207.378,3309306,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,05_EIND_030_1,560912,EMPTY,560912,1306827611.0,700,5,1,11,0.1,92980.18333333332,17,69
560912.0,207.378,3309306,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,05_EIND_040,560912,EMPTY,560912,1306827618.0,700,5,1,11,0.1166666666666666,92980.3,18,69
560912.0,207.378,3309306,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,05_EIND_070,560912,EMPTY,560912,1306827622.0,700,5,1,11,0.0666666666666666,92980.36666666668,19,69
560912.0,207.378,3309306,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_790,560912,EMPTY,560912,1306827628.0,700,5,1,11,0.1,92980.46666666666,20,68
4901428.0,276.504,2891205,regular,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_530,560589,EMPTY,560890,1306864800.0,1320,5,1,22,10761.05,280740.0,49,63
560872.0,0.0,3248466,regular,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,01_HOOFD_790,560872,EMPTY,560872,1306864800.0,1320,5,1,22,70560.0,129540.0,41,63
4901428.0,348.64795,3290567,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_530,560894,EMPTY,560890,1306864800.0,1320,5,1,22,16729.883333333335,109380.0,46,63
4901428.0,194.30307,3387527,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_530,560464,EMPTY,560890,1306864800.0,1320,5,1,22,10080.0,48960.0,40,63
4901428.0,395.9824,3388444,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_530,560464,EMPTY,560890,1306864800.0,1320,5,1,22,10080.0,48960.0,40,63
4901428.0,866.7389,3399416,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_530,560464,EMPTY,560890,1306864800.0,1320,5,1,22,11520.0,40320.0,40,63
4901428.0,509.23944000000006,3407887,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_530,560890,EMPTY,560890,1306864800.0,1320,5,1,22,11520.0,41760.0,40,63
4901428.0,492.54803,3415876,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_530,560890,EMPTY,560890,1306864800.0,1320,5,1,22,11520.0,50400.0,40,63
560589.0,112.5405,3451503,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_100,560589,EMPTY,560912,1306864800.0,1320,5,1,22,10788.5,21600.0,8,63
4901428.0,187.8204,3457452,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_100,560589,EMPTY,560890,1306864800.0,1320,5,1,22,2880.0,21600.0,7,63
4901428.0,336.1884,3464965,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_100,2670601,EMPTY,560890,1306864800.0,1320,5,1,22,2131.233333333333,10080.0,7,63
4901428.0,150.054,3494154,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_010,560872,EMPTY,560872,1306864800.0,1320,5,1,22,0.0,0.0,1,63
4901428.0,150.054,3494154,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_030_2,3273854,EMPTY,560872,1306864800.0,1320,5,1,22,0.0,0.0,2,63
4901428.0,150.054,3494154,deviant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_100,560589,EMPTY,2670601,1306864800.0,1320,5,1,22,0.0,0.0,3,63
2670601.0,162.51353,3103213,deviant,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,05_EIND_020,2670601,other,560912,1307296800.0,1320,6,6,22,54134.36666666667,181380.0,44,63
4901428.0,276.504,3456494,regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,01_HOOFD_100,3273854,EMPTY,3273854,1307296800.0,1320,6,6,22,0.0,30240.0,6,63
4901428.0,276.504,3456494,regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,01_HOOFD_065_2,3273854,EMPTY,3273854,1307296800.0,1320,6,6,22,15246.066666666668,30240.0,7,63
4901428.0,300.108,3459618,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_100,3273854,EMPTY,3273854,1307296800.0,1320,6,6,22,0.0,18720.0,8,63
4901428.0,300.108,3459618,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_065_2,3273854,EMPTY,3273854,1307296800.0,1320,6,6,22,14400.0,18720.0,9,63
4901428.0,1365.0109,3460499,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_065_2,3273854,EMPTY,3273854,1307296800.0,1320,6,6,22,0.0,20160.0,8,63
4901428.0,1365.0109,3460499,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_100,3273854,EMPTY,3273854,1307296800.0,1320,6,6,22,14400.0,20160.0,9,63
4901428.0,889.1964,3479896,deviant,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,01_HOOFD_030_2,560462,EMPTY,560872,1307296800.0,1320,6,6,22,15840.0,15840.0,2,63
4901428.0,2252.26,3500950,regular,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,01_HOOFD_010,560912,EMPTY,560912,1307296800.0,1320,6,6,22,179940.0,179940.0,2,63
4901428.0,276.504,3456494,regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,01_HOOFD_040,560872,False,3273854,1307328122.0,402,6,0,6,522.0333333333333,30762.033333333333,8,63
4901428.0,276.504,3456494,regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,01_HOOFD_060,3273854,True,3273854,1307328127.0,402,6,0,6,0.0833333333333333,30762.116666666665,9,63
4901428.0,276.504,3456494,regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,01_HOOFD_065_1,3273854,EMPTY,3273854,1307328134.0,402,6,0,6,0.1166666666666666,30762.233333333334,10,63
4901428.0,276.504,3456494,regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,01_HOOFD_540,3273854,False,3273854,1307328144.0,402,6,0,6,0.1666666666666666,30762.4,11,63
4901428.0,276.504,3456494,regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,06_VD_010,3273854,False,3273854,1307328147.0,402,6,0,6,0.05,30762.45,12,63
4901428.0,276.504,3456494,regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,05_EIND_010,3273854,False,3273854,1307328149.0,402,6,0,6,0.0333333333333333,30762.483333333334,13,63
4901428.0,276.504,3456494,regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,01_HOOFD_050,3273854,True,3273854,1307328151.0,402,6,0,6,0.0333333333333333,30762.516666666663,14,63
4901428.0,276.504,3456494,regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,01_HOOFD_130,3273854,False,3273854,1307328155.0,402,6,0,6,0.0666666666666666,30762.58333333333,15,63
4901428.0,276.504,3456494,regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,01_HOOFD_110,3273854,EMPTY,3273854,1307328157.0,402,6,0,6,0.0,30762.616666666665,16,63
4901428.0,276.504,3456494,regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,01_HOOFD_120,3273854,EMPTY,3273854,1307328157.0,402,6,0,6,0.0333333333333333,30762.616666666665,17,63
4901428.0,276.504,3456494,regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,01_HOOFD_180,3273854,False,3273854,1307328159.0,402,6,0,6,0.0333333333333333,30762.65,18,63
4901428.0,276.504,3456494,regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,01_HOOFD_200,3273854,True,3273854,1307328162.0,402,6,0,6,0.0,30762.7,19,63
4901428.0,276.504,3456494,regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,01_HOOFD_205,560464,EMPTY,3273854,1307328162.0,402,6,0,6,0.05,30762.7,20,63
4901428.0,276.504,3456494,regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,01_HOOFD_205,3273854,False,3273854,1307328163.0,402,6,0,6,0.0166666666666666,30762.716666666667,21,63
4901428.0,276.504,3456494,regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,01_HOOFD_100,3273854,EMPTY,3273854,1307328166.0,402,6,0,6,0.05,30762.766666666663,22,63
4901428.0,276.504,3456494,regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,01_HOOFD_270,3273854,False,3273854,1307328171.0,402,6,0,6,0.0833333333333333,30762.85,23,63
4901428.0,276.504,3456494,regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,01_HOOFD_250,3273854,EMPTY,3273854,1307328173.0,402,6,0,6,0.0333333333333333,30762.88333333333,24,63
4901428.0,276.504,3456494,regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,01_HOOFD_260,3273854,EMPTY,3273854,1307328174.0,402,6,0,6,0.0166666666666666,30762.9,25,63
4901428.0,276.504,3456494,regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,01_HOOFD_330,3273854,False,3273854,1307328178.0,402,6,0,6,0.0666666666666666,30762.966666666667,26,63
4901428.0,276.504,3456494,regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,09_AH_I_010,3273854,False,3273854,1307328182.0,403,6,0,6,0.0666666666666666,30763.033333333333,27,63
4901428.0,276.504,3456494,regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,01_HOOFD_375,560464,EMPTY,3273854,1307328184.0,403,6,0,6,0.0,30763.066666666666,28,63
4901428.0,276.504,3456494,regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,01_HOOFD_370,3273854,EMPTY,3273854,1307328184.0,403,6,0,6,0.0333333333333333,30763.066666666666,29,63
4901428.0,276.504,3456494,regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,01_HOOFD_380,3273854,False,3273854,1307328186.0,403,6,0,6,0.0333333333333333,30763.1,30,63
4901428.0,276.504,3456494,regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,01_HOOFD_430,3273854,False,3273854,1307328189.0,403,6,0,6,0.05,30763.15,31,63
4901428.0,276.504,3456494,regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,01_HOOFD_470,3273854,False,3273854,1307328195.0,403,6,0,6,0.1,30763.25,32,63
4901428.0,276.504,3456494,regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,01_HOOFD_480,3273854,False,3273854,1307328197.0,403,6,0,6,0.0,30763.283333333333,33,63
4901428.0,276.504,3456494,regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,01_HOOFD_490_1,560464,EMPTY,3273854,1307328197.0,403,6,0,6,0.0333333333333333,30763.283333333333,34,63
4901428.0,276.504,3456494,regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,01_HOOFD_490_2,3273854,EMPTY,560890,1307331931.0,465,6,0,7,62.23333333333333,30825.516666666663,35,63
4901428.0,276.504,3456494,regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,01_HOOFD_510_1,560464,EMPTY,560890,1307331959.0,465,6,0,7,0.4666666666666667,30825.983333333334,36,63
4901428.0,276.504,3456494,regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,01_HOOFD_520,560464,EMPTY,560890,1307331964.0,466,6,0,7,0.0833333333333333,30826.066666666666,37,63
4901428.0,300.108,3459618,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_065_1,3273854,EMPTY,3273854,1307332617.0,476,6,0,7,596.95,19316.95,10,63
4901428.0,300.108,3459618,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_540,3273854,False,3273854,1307332623.0,477,6,0,7,0.1,19317.05,11,63
4901428.0,300.108,3459618,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,06_VD_010,3273854,False,3273854,1307332625.0,477,6,0,7,0.0333333333333333,19317.08333333333,12,63
4901428.0,300.108,3459618,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,05_EIND_010,3273854,False,3273854,1307332627.0,477,6,0,7,0.0333333333333333,19317.116666666665,13,63
4901428.0,300.108,3459618,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_050,3273854,True,3273854,1307332628.0,477,6,0,7,0.0166666666666666,19317.13333333333,14,63
4901428.0,300.108,3459618,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_130,3273854,False,3273854,1307332631.0,477,6,0,7,0.05,19317.18333333333,15,63
4901428.0,300.108,3459618,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_110,3273854,EMPTY,3273854,1307332633.0,477,6,0,7,0.0333333333333333,19317.216666666667,16,63
4901428.0,300.108,3459618,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_120,3273854,EMPTY,3273854,1307332634.0,477,6,0,7,0.0166666666666666,19317.233333333334,17,63
4901428.0,300.108,3459618,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_180,3273854,False,3273854,1307332637.0,477,6,0,7,0.05,19317.283333333333,18,63
4901428.0,300.108,3459618,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_200,3273854,True,3273854,1307332639.0,477,6,0,7,0.0,19317.316666666666,19,63
4901428.0,300.108,3459618,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_205,560464,EMPTY,3273854,1307332639.0,477,6,0,7,0.0333333333333333,19317.316666666666,20,63
4901428.0,300.108,3459618,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_205,3273854,False,3273854,1307332640.0,477,6,0,7,0.0166666666666666,19317.33333333333,21,63
4901428.0,300.108,3459618,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_100,3273854,EMPTY,3273854,1307332643.0,477,6,0,7,0.05,19317.38333333333,22,63
4901428.0,300.108,3459618,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_270,3273854,False,3273854,1307332648.0,477,6,0,7,0.0833333333333333,19317.466666666667,23,63
4901428.0,300.108,3459618,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_250,3273854,EMPTY,3273854,1307332651.0,477,6,0,7,0.05,19317.516666666663,24,63
4901428.0,300.108,3459618,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_260,3273854,EMPTY,3273854,1307332656.0,477,6,0,7,0.0833333333333333,19317.6,25,63
4901428.0,300.108,3459618,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_330,3273854,False,3273854,1307332660.0,477,6,0,7,0.0666666666666666,19317.666666666668,26,63
4901428.0,300.108,3459618,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,09_AH_I_010,3273854,False,3273854,1307332662.0,477,6,0,7,0.0333333333333333,19317.7,27,63
4901428.0,300.108,3459618,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_370,3273854,EMPTY,3273854,1307332663.0,477,6,0,7,0.0,19317.716666666667,28,63
4901428.0,300.108,3459618,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_375,560464,EMPTY,3273854,1307332663.0,477,6,0,7,0.0166666666666666,19317.716666666667,29,63
4901428.0,300.108,3459618,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_380,3273854,False,3273854,1307332664.0,477,6,0,7,0.0,19317.733333333334,30,63
4901428.0,300.108,3459618,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_430,3273854,False,3273854,1307332664.0,477,6,0,7,0.0166666666666666,19317.733333333334,31,63
4901428.0,300.108,3459618,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_470,3273854,False,3273854,1307332665.0,477,6,0,7,0.0166666666666666,19317.75,32,63
4901428.0,300.108,3459618,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_480,3273854,False,3273854,1307332666.0,477,6,0,7,0.0,19317.766666666663,33,63
4901428.0,300.108,3459618,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_490_1,560464,EMPTY,3273854,1307332666.0,477,6,0,7,0.0166666666666666,19317.766666666663,34,63
4901428.0,1811.2698,3443689,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_490_2,3273854,EMPTY,560890,1307336791.0,546,6,0,9,14149.783333333333,30906.516666666663,35,63
4901428.0,1811.2698,3443689,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_510_1,560464,EMPTY,560890,1307336807.0,546,6,0,9,0.2666666666666666,30906.783333333333,36,63
4901428.0,1811.2698,3443689,regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01_HOOFD_520,560464,EMPTY,560890,1307336816.0,546,6,0,9,0.15,30906.93333333333,37,63
4901428.0,889.1964,3479896,deviant,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,01_HOOFD_015,560462,EMPTY,560872,1307337830.0,563,6,0,9,683.8333333333334,16523.833333333332,3,63
4901428.0,889.1964,3479896,deviant,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,01_HOOFD_020,560462,True,560872,1307337834.0,563,6,0,9,0.0666666666666666,16523.9,4,63
4901428.0,889.1964,3479896,deviant,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,01_HOOFD_030_1,560462,EMPTY,560872,1307337837.0,563,6,0,9,0.05,16523.95,5,63
4901428.0,889.1964,3479896,deviant,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,01_HOOFD_040,560462,False,560872,1307337848.0,564,6,0,9,0.1833333333333333,16524.133333333335,6,63
4901428.0,889.1964,3479896,deviant,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,01_HOOFD_060,560462,False,560872,1307337858.0,564,6,0,9,0.1666666666666666,16524.3,7,63
4901428.0,889.1964,3479896,deviant,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,04_BPT_005,560462,False,560872,1307337864.0,564,6,0,9,0.1,16524.4,8,63
4901428.0,889.1964,3479896,deviant,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,04_BPT_010,560462,False,560872,1307337867.0,564,6,0,9,0.05,16524.45,9,63
